ParentIndividualID,ParentProjectEntityID,ParentRole,ParentSex,ParentGeneration,ChildIndividualID,ChildProjectEntityID,ChildGeneration,EdgeEvidenceClass,IncludedInTierA,IncludedInTierB,IncludedInTierC,IncludedInComplete,FirstIncludedView,ForcedCompleteOnly,EdgeBootstrapFraction,EdgeVariantFraction,EdgeLeaveOneChromosomeFraction,EdgeAlternatives95,PairBootstrapFraction,PairVariantFraction,PairLeaveOneChromosomeFraction,PairAlternatives95,ParentCountMAPState,ParentCountStateBootstrapFraction,ParentCountStateLeaveOneChromosomeFraction,ParentCountStatePriorFraction,EdgeInclusionReason,Caveat
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc26,2021cicX11218820,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.8654999999999999,1.0,1.0,fAulAsc158:0.865;fAulAsc157:0.124,0.5365,1.0,0.8636363636363636,fAulAsc158+fAulAsc153:0.536;fAulAsc158+fAulAsc154:0.329;fAulAsc157+fAulAsc154:0.119,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc26,2021cicX11218820,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.5435,1.0,0.8636363636363636,fAulAsc153:0.543;fAulAsc154:0.457,0.5365,1.0,0.8636363636363636,fAulAsc158+fAulAsc153:0.536;fAulAsc158+fAulAsc154:0.329;fAulAsc157+fAulAsc154:0.119,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc27,2021cicX11218821,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.552,0.1428571428571428,0.8181818181818182,fAulAsc157:0.552;fAulAsc158:0.448,0.549,0.1428571428571428,0.8181818181818182,fAulAsc157+fAulAsc154:0.549;fAulAsc158+fAulAsc154:0.384;fAulAsc158+fAulAsc153:0.064,zero_parent,0.00075,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc27,2021cicX11218821,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.93325,1.0,1.0,fAulAsc154:0.933;fAulAsc153:0.067,0.549,0.1428571428571428,0.8181818181818182,fAulAsc157+fAulAsc154:0.549;fAulAsc158+fAulAsc154:0.384;fAulAsc158+fAulAsc153:0.064,zero_parent,0.00075,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc151,2021cicX11218969,father,M,F1,fAulAsc28,2021cicX11218822,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.94,1.0,1.0,fAulAsc151:0.940;fAulAsc150:0.057,0.48675,0.2857142857142857,0.6818181818181818,fAulAsc151+fAulAsc153:0.487;fAulAsc151+fAulAsc154:0.453;fAulAsc150+fAulAsc154:0.057,father_only,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc28,2021cicX11218822,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.4895,0.2857142857142857,0.6818181818181818,fAulAsc154:0.510;fAulAsc153:0.489,0.48675,0.2857142857142857,0.6818181818181818,fAulAsc151+fAulAsc153:0.487;fAulAsc151+fAulAsc154:0.453;fAulAsc150+fAulAsc154:0.057,father_only,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc150,2021cicX11218968,father,M,F1,fAulAsc29,2021cicX11218823,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,1.0,1.0,1.0,fAulAsc150:1.000,0.96175,1.0,1.0,fAulAsc150+fAulAsc154:0.962,father_only,0.00275,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc29,2021cicX11218823,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.96175,1.0,1.0,fAulAsc154:0.962,0.96175,1.0,1.0,fAulAsc150+fAulAsc154:0.962,father_only,0.00275,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc30,2021cicX11218824,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.75875,0.1428571428571428,1.0,fAulAsc158:0.759;fAulAsc157:0.238,0.51275,0.1428571428571428,1.0,fAulAsc158+fAulAsc154:0.513;fAulAsc158+fAulAsc153:0.246;fAulAsc157+fAulAsc154:0.225,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc30,2021cicX11218824,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.7372500000000001,1.0,1.0,fAulAsc154:0.737;fAulAsc153:0.263,0.51275,0.1428571428571428,1.0,fAulAsc158+fAulAsc154:0.513;fAulAsc158+fAulAsc153:0.246;fAulAsc157+fAulAsc154:0.225,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc31,2021cicX11218825,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.52175,1.0,0.6363636363636364,fAulAsc157:0.522;fAulAsc158:0.478,0.453,1.0,0.6363636363636364,fAulAsc157+fAulAsc153:0.453;fAulAsc158+fAulAsc154:0.388;fAulAsc158+fAulAsc153:0.090;fAulAsc157+fAulAsc154:0.069,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc31,2021cicX11218825,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.54325,1.0,0.6363636363636364,fAulAsc153:0.543;fAulAsc154:0.457,0.453,1.0,0.6363636363636364,fAulAsc157+fAulAsc153:0.453;fAulAsc158+fAulAsc154:0.388;fAulAsc158+fAulAsc153:0.090;fAulAsc157+fAulAsc154:0.069,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc32,2021cicX11218826,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.8005,1.0,1.0,fAulAsc157:0.800;fAulAsc158:0.199,0.7785,1.0,1.0,fAulAsc157+fAulAsc154:0.778;fAulAsc158+fAulAsc154:0.124;fAulAsc158+fAulAsc153:0.075,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc32,2021cicX11218826,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.90325,1.0,1.0,fAulAsc154:0.903;fAulAsc153:0.097,0.7785,1.0,1.0,fAulAsc157+fAulAsc154:0.778;fAulAsc158+fAulAsc154:0.124;fAulAsc158+fAulAsc153:0.075,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc33,2021cicX11218827,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.4157499999999999,1.0,0.6363636363636364,fAulAsc158:0.584;fAulAsc157:0.416,0.4115,1.0,0.6363636363636364,fAulAsc157+fAulAsc154:0.411;fAulAsc158+fAulAsc154:0.342;fAulAsc158+fAulAsc153:0.242,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc33,2021cicX11218827,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.753,1.0,1.0,fAulAsc154:0.753;fAulAsc153:0.247,0.4115,1.0,0.6363636363636364,fAulAsc157+fAulAsc154:0.411;fAulAsc158+fAulAsc154:0.342;fAulAsc158+fAulAsc153:0.242,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc151,2021cicX11218969,father,M,F1,fAulAsc34,2021cicX11218828,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,1.0,1.0,1.0,fAulAsc151:1.000,1.0,1.0,1.0,fAulAsc151+fAulAsc153:1.000,two_parent,1.0,1.0,1.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc34,2021cicX11218828,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,1.0,1.0,1.0,fAulAsc153:1.000,1.0,1.0,1.0,fAulAsc151+fAulAsc153:1.000,two_parent,1.0,1.0,1.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc35,2021cicX11218829,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.815,1.0,1.0,fAulAsc158:0.815;fAulAsc157:0.185,0.64025,1.0,1.0,fAulAsc158+fAulAsc153:0.640;fAulAsc158+fAulAsc154:0.175;fAulAsc157+fAulAsc154:0.165,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc35,2021cicX11218829,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.66025,1.0,1.0,fAulAsc153:0.660;fAulAsc154:0.340,0.64025,1.0,1.0,fAulAsc158+fAulAsc153:0.640;fAulAsc158+fAulAsc154:0.175;fAulAsc157+fAulAsc154:0.165,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc36,2021cicX11218830,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.77425,1.0,1.0,fAulAsc157:0.774;fAulAsc158:0.226,0.645,1.0,1.0,fAulAsc157+fAulAsc153:0.645;fAulAsc158+fAulAsc153:0.150;fAulAsc157+fAulAsc154:0.129;fAulAsc158+fAulAsc154:0.075,father_only,0.00025,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc36,2021cicX11218830,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.7955,1.0,1.0,fAulAsc153:0.795;fAulAsc154:0.205,0.645,1.0,1.0,fAulAsc157+fAulAsc153:0.645;fAulAsc158+fAulAsc153:0.150;fAulAsc157+fAulAsc154:0.129;fAulAsc158+fAulAsc154:0.075,father_only,0.00025,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc37,2021cicX11218831,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.62525,1.0,0.7727272727272727,fAulAsc157:0.625;fAulAsc158:0.362,0.37875,1.0,0.7727272727272727,fAulAsc157+fAulAsc154:0.379;fAulAsc158+fAulAsc153:0.291;fAulAsc157+fAulAsc153:0.246;fAulAsc158+fAulAsc154:0.071,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc37,2021cicX11218831,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.46175,1.0,0.7727272727272727,fAulAsc153:0.538;fAulAsc154:0.462,0.37875,1.0,0.7727272727272727,fAulAsc157+fAulAsc154:0.379;fAulAsc158+fAulAsc153:0.291;fAulAsc157+fAulAsc153:0.246;fAulAsc158+fAulAsc154:0.071,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc151,2021cicX11218969,father,M,F1,fAulAsc38,2021cicX11218832,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.989,1.0,1.0,fAulAsc151:0.989,0.85325,1.0,1.0,fAulAsc151+fAulAsc153:0.853;fAulAsc151+fAulAsc154:0.136,zero_parent,0.00075,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc38,2021cicX11218832,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.8624999999999999,1.0,1.0,fAulAsc153:0.862;fAulAsc154:0.138,0.85325,1.0,1.0,fAulAsc151+fAulAsc153:0.853;fAulAsc151+fAulAsc154:0.136,zero_parent,0.00075,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc39,2021cicX11218833,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.5325,1.0,0.6363636363636364,fAulAsc158:0.532;fAulAsc157:0.467,0.52725,1.0,0.6363636363636364,fAulAsc158+fAulAsc154:0.527;fAulAsc157+fAulAsc154:0.451,zero_parent,0.00375,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc39,2021cicX11218833,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.978,1.0,1.0,fAulAsc154:0.978,0.52725,1.0,0.6363636363636364,fAulAsc158+fAulAsc154:0.527;fAulAsc157+fAulAsc154:0.451,zero_parent,0.00375,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc40,2021cicX11218834,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.559,0.1428571428571428,0.6363636363636364,fAulAsc157:0.559;fAulAsc158:0.435,0.452,0.1428571428571428,0.6363636363636364,fAulAsc157+fAulAsc154:0.452;fAulAsc158+fAulAsc154:0.388;fAulAsc157+fAulAsc153:0.107;fAulAsc158+fAulAsc153:0.047,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc40,2021cicX11218834,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.8402499999999999,1.0,1.0,fAulAsc154:0.840;fAulAsc153:0.160,0.452,0.1428571428571428,0.6363636363636364,fAulAsc157+fAulAsc154:0.452;fAulAsc158+fAulAsc154:0.388;fAulAsc157+fAulAsc153:0.107;fAulAsc158+fAulAsc153:0.047,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc41,2021cicX11218835,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.96025,1.0,1.0,fAulAsc158:0.960,0.478,1.0,0.6363636363636364,fAulAsc158+fAulAsc154:0.482;fAulAsc158+fAulAsc153:0.478,zero_parent,0.0,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc41,2021cicX11218835,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.4937499999999999,1.0,0.6363636363636364,fAulAsc154:0.506;fAulAsc153:0.494,0.478,1.0,0.6363636363636364,fAulAsc158+fAulAsc154:0.482;fAulAsc158+fAulAsc153:0.478,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc42,2021cicX11218836,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.55675,1.0,0.6818181818181818,fAulAsc157:0.557;fAulAsc158:0.443,0.54325,1.0,0.6818181818181818,fAulAsc157+fAulAsc154:0.543;fAulAsc158+fAulAsc154:0.442,zero_parent,0.00025,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc42,2021cicX11218836,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.9855,1.0,1.0,fAulAsc154:0.986,0.54325,1.0,0.6818181818181818,fAulAsc157+fAulAsc154:0.543;fAulAsc158+fAulAsc154:0.442,zero_parent,0.00025,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc43,2021cicX11218837,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.52025,1.0,0.7272727272727273,fAulAsc157:0.520;fAulAsc158:0.469,0.3575,1.0,0.7272727272727273,fAulAsc157+fAulAsc153:0.357;fAulAsc158+fAulAsc154:0.286;fAulAsc158+fAulAsc153:0.182;fAulAsc157+fAulAsc154:0.163,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc43,2021cicX11218837,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.54975,1.0,0.7272727272727273,fAulAsc153:0.550;fAulAsc154:0.450,0.3575,1.0,0.7272727272727273,fAulAsc157+fAulAsc153:0.357;fAulAsc158+fAulAsc154:0.286;fAulAsc158+fAulAsc153:0.182;fAulAsc157+fAulAsc154:0.163,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc44,2021cicX11218838,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.93225,1.0,1.0,fAulAsc158:0.932;fAulAsc157:0.068,0.83775,1.0,1.0,fAulAsc158+fAulAsc154:0.838;fAulAsc158+fAulAsc153:0.095;fAulAsc157+fAulAsc154:0.067,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc44,2021cicX11218838,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.905,1.0,1.0,fAulAsc154:0.905;fAulAsc153:0.095,0.83775,1.0,1.0,fAulAsc158+fAulAsc154:0.838;fAulAsc158+fAulAsc153:0.095;fAulAsc157+fAulAsc154:0.067,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
