ParentIndividualID,ParentProjectEntityID,ParentRole,ParentSex,ParentGeneration,ChildIndividualID,ChildProjectEntityID,ChildGeneration,EdgeEvidenceClass,IncludedInTierA,IncludedInTierB,IncludedInTierC,IncludedInComplete,FirstIncludedView,ForcedCompleteOnly,EdgeBootstrapFraction,EdgeVariantFraction,EdgeLeaveOneChromosomeFraction,EdgeAlternatives95,PairBootstrapFraction,PairVariantFraction,PairLeaveOneChromosomeFraction,PairAlternatives95,ParentCountMAPState,ParentCountStateBootstrapFraction,ParentCountStateLeaveOneChromosomeFraction,ParentCountStatePriorFraction,EdgeInclusionReason,Caveat
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc203,2021cicX13178916,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.78325,1.0,1.0,fAulAsc78:0.783;fAulAsc85:0.157;fAulAsc123:0.053,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc214,2021cicX13178917,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.7525,1.0,1.0,fAulAsc78:0.752;fAulAsc28:0.172;fAulAsc25:0.068,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc32,2021cicX11218826,father,M,F2,fAulAsc225,2021cicX13178918,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.58175,1.0,1.0,fAulAsc32:0.582;fAulAsc9:0.107;fAulAsc21:0.079;fAulAsc56:0.057;fAulAsc28:0.057;fAulAsc6:0.045;fAulAsc45:0.027,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc38,2021cicX11218832,father,M,F2,fAulAsc235,2021cicX13178919,F3,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.972,1.0,1.0,fAulAsc38:0.972,,,,,one_observed_parent,1.0,1.0,1.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc184,2021cicX13178922,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.741,1.0,1.0,fAulAsc106:0.741;fAulAsc22:0.168;fAulAsc11:0.066,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc206,2021cicX13178924,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.51925,1.0,1.0,fAulAsc52:0.519;fAulAsc141:0.153;fAulAsc10:0.126;fAulAsc62:0.123;fAulAsc126:0.024;fAulAsc54:0.016,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc103,2021cicX11218921,father,M,F2,fAulAsc217,2021cicX13178925,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.62725,1.0,1.0,fAulAsc103:0.627;fAulAsc56:0.104;fAulAsc29:0.100;fAulAsc85:0.060;fAulAsc77:0.050;fAulAsc81:0.028,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc227,2021cicX13178926,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.6765,1.0,1.0,fAulAsc106:0.676;fAulAsc38:0.118;fAulAsc3:0.067;fAulAsc11:0.067;fAulAsc62:0.035,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc174,2021cicX13178929,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.82125,1.0,1.0,fAulAsc78:0.821;fAulAsc210:0.048;fAulAsc33:0.045;fAulAsc133:0.038,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc218,2021cicX13178933,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.557,1.0,1.0,fAulAsc106:0.557;fAulAsc38:0.186;fAulAsc133:0.077;fAulAsc30:0.059;fAulAsc128:0.024;fAulAsc28:0.019;fAulAsc57:0.011;fAulAsc86:0.011;fAulAsc56:0.010,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc164,2021cicX13178936,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.74325,1.0,1.0,fAulAsc78:0.743;fAulAsc128:0.198;fAulAsc26:0.036,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc197,2021cicX13178939,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.584,1.0,1.0,fAulAsc52:0.584;fAulAsc9:0.124;fAulAsc10:0.111;fAulAsc71:0.053;fAulAsc47:0.046;fAulAsc141:0.027;fAulAsc82:0.025,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc229,2021cicX13178942,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.852,1.0,1.0,fAulAsc78:0.852;fAulAsc77:0.046;fAulAsc94:0.037;fAulAsc126:0.034,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc165,2021cicX13178944,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.814,1.0,1.0,fAulAsc78:0.814;fAulAsc71:0.062;fAulAsc1:0.048;fAulAsc85:0.020;fAulAsc141:0.016,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc176,2021cicX13178945,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.501,1.0,1.0,fAulAsc106:0.501;fAulAsc128:0.257;fAulAsc38:0.130;fAulAsc107:0.030;fAulAsc89:0.015;fAulAsc30:0.015;fAulAsc11:0.013,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc240,2021cicX13178951,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.72475,1.0,1.0,fAulAsc106:0.725;fAulAsc11:0.089;fAulAsc59:0.050;fAulAsc19:0.043;fAulAsc86:0.028;fAulAsc62:0.017,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc177,2021cicX13178953,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.871,1.0,1.0,fAulAsc154:0.871;fAulAsc153:0.129,0.46025,0.1428571428571428,0.5,fAulAsc157+fAulAsc154:0.460;fAulAsc158+fAulAsc154:0.411;fAulAsc158+fAulAsc153:0.129,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc188,2021cicX13178954,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.83925,1.0,1.0,fAulAsc158:0.839;fAulAsc157:0.149,0.56475,1.0,1.0,fAulAsc158+fAulAsc153:0.565;fAulAsc158+fAulAsc154:0.275;fAulAsc157+fAulAsc153:0.149,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc188,2021cicX13178954,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.7244999999999999,1.0,1.0,fAulAsc153:0.724;fAulAsc154:0.276,0.56475,1.0,1.0,fAulAsc158+fAulAsc153:0.565;fAulAsc158+fAulAsc154:0.275;fAulAsc157+fAulAsc153:0.149,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc210,2021cicX13178956,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.60625,1.0,0.8636363636363636,fAulAsc158:0.606;fAulAsc157:0.394,0.596,1.0,0.8636363636363636,fAulAsc158+fAulAsc154:0.596;fAulAsc157+fAulAsc154:0.314;fAulAsc157+fAulAsc153:0.080,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc210,2021cicX13178956,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.9095,1.0,1.0,fAulAsc154:0.909;fAulAsc153:0.090,0.596,1.0,0.8636363636363636,fAulAsc158+fAulAsc154:0.596;fAulAsc157+fAulAsc154:0.314;fAulAsc157+fAulAsc153:0.080,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc231,2021cicX13178958,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.54375,1.0,1.0,fAulAsc78:0.544;fAulAsc91:0.290;fAulAsc123:0.053;fAulAsc128:0.053;fAulAsc141:0.048,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc167,2021cicX13178960,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.5195,1.0,1.0,fAulAsc106:0.519;fAulAsc94:0.095;fAulAsc22:0.084;fAulAsc38:0.080;fAulAsc17:0.068;fAulAsc11:0.063;fAulAsc10:0.027;fAulAsc86:0.013,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc58,2021cicX11218852,father,M,F2,fAulAsc178,2021cicX13178961,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.697,1.0,1.0,fAulAsc58:0.697;fAulAsc102:0.121;fAulAsc142:0.059;fAulAsc32:0.025;fAulAsc97:0.024;fAulAsc19:0.015;fAulAsc26:0.015,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc242,2021cicX13178967,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.58075,1.0,1.0,fAulAsc52:0.581;fAulAsc25:0.173;fAulAsc126:0.123;fAulAsc6:0.025;fAulAsc37:0.025;fAulAsc2:0.023;fAulAsc15:0.018,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc212,2021cicX13178972,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.78475,1.0,1.0,fAulAsc52:0.785;fAulAsc11:0.061;fAulAsc25:0.049;fAulAsc53:0.033;fAulAsc6:0.031,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc243,2021cicX13178975,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.5235,1.0,1.0,fAulAsc106:0.523;fAulAsc97:0.096;fAulAsc61:0.095;fAulAsc91:0.081;fAulAsc107:0.058;fAulAsc34:0.051;fAulAsc123:0.048,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc169,2021cicX13178976,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.62575,1.0,1.0,fAulAsc52:0.626;fAulAsc6:0.104;fAulAsc11:0.079;fAulAsc19:0.076;fAulAsc102:0.068,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc60,2021cicX11218854,father,M,F2,fAulAsc191,2021cicX13178978,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.64175,1.0,1.0,fAulAsc60:0.642;fAulAsc10:0.082;fAulAsc8:0.066;fAulAsc38:0.048;fAulAsc64:0.047;fAulAsc76:0.039;fAulAsc33:0.020;fAulAsc54:0.012,,,,,one_observed_parent,0.99975,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc202,2021cicX13178979,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.8925,1.0,1.0,fAulAsc78:0.892;fAulAsc90:0.062,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc224,2021cicX13178981,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.64925,1.0,1.0,fAulAsc78:0.649;fAulAsc25:0.113;fAulAsc26:0.097;fAulAsc188:0.051;fAulAsc52:0.025;fAulAsc20:0.021,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc160,2021cicX13178984,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.636,1.0,1.0,fAulAsc78:0.636;fAulAsc29:0.134;fAulAsc123:0.133;fAulAsc149:0.048,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc171,2021cicX13178985,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.75725,1.0,1.0,fAulAsc106:0.757;fAulAsc9:0.183;fAulAsc10:0.015,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc182,2021cicX13178986,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.935,1.0,1.0,fAulAsc78:0.935;fAulAsc77:0.037,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc102,2021cicX11218920,father,M,F2,fAulAsc193,2021cicX13178987,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.514,1.0,0.9545454545454546,fAulAsc102:0.514;fAulAsc26:0.170;fAulAsc137:0.119;fAulAsc6:0.056;fAulAsc58:0.039;fAulAsc25:0.025;fAulAsc32:0.017;fAulAsc2:0.012,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc102,2021cicX11218920,father,M,F2,fAulAsc204,2021cicX13178988,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.9065,1.0,1.0,fAulAsc102:0.906;fAulAsc6:0.035;fAulAsc26:0.032,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc215,2021cicX13178989,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.684,1.0,1.0,fAulAsc106:0.684;fAulAsc22:0.097;fAulAsc6:0.069;fAulAsc19:0.062;fAulAsc8:0.036;fAulAsc16:0.035,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc205,2021cicX13178996,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.531,1.0,1.0,fAulAsc106:0.531;fAulAsc28:0.202;fAulAsc13:0.121;fAulAsc11:0.070;fAulAsc56:0.027,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc102,2021cicX11218920,father,M,F2,fAulAsc245,2021cicX13611514,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.673,1.0,1.0,fAulAsc102:0.673;fAulAsc26:0.148;fAulAsc32:0.083;fAulAsc137:0.041;fAulAsc6:0.030,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc246,2021cicX13611515,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.84,1.0,1.0,fAulAsc106:0.840;fAulAsc11:0.082;fAulAsc126:0.028,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc102,2021cicX11218920,father,M,F2,fAulAsc262,2021cicX13611518,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.666,1.0,1.0,fAulAsc102:0.666;fAulAsc26:0.154;fAulAsc52:0.048;fAulAsc100:0.035;fAulAsc125:0.023;fAulAsc138:0.021;fAulAsc90:0.010,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc268,2021cicX13611520,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.54375,1.0,0.9545454545454546,fAulAsc52:0.544;fAulAsc6:0.193;fAulAsc2:0.079;fAulAsc25:0.071;fAulAsc100:0.069,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc102,2021cicX11218920,father,M,F2,fAulAsc272,2021cicX13611529,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.60225,1.0,1.0,fAulAsc102:0.602;fAulAsc26:0.114;fAulAsc80:0.107;fAulAsc104:0.079;fAulAsc88:0.039;fAulAsc100:0.016,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc102,2021cicX11218920,father,M,F2,fAulAsc257,2021cicX13611532,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.78025,1.0,1.0,fAulAsc102:0.780;fAulAsc6:0.102;fAulAsc26:0.049;fAulAsc32:0.037,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc60,2021cicX11218854,father,M,F2,fAulAsc259,2021cicX13611533,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.55075,1.0,1.0,fAulAsc60:0.551;fAulAsc38:0.152;fAulAsc1:0.132;fAulAsc29:0.057;fAulAsc21:0.039;fAulAsc74:0.027,,,,,one_observed_parent,0.99975,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc102,2021cicX11218920,father,M,F2,fAulAsc267,2021cicX13611536,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.5405,1.0,1.0,fAulAsc102:0.540;fAulAsc12:0.103;fAulAsc123:0.092;fAulAsc46:0.081;fAulAsc9:0.062;fAulAsc86:0.047;fAulAsc96:0.042,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc91,2021cicX11218885,father,M,F2,fAulAsc270,2021cicX13611537,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.6325,1.0,1.0,fAulAsc91:0.632;fAulAsc6:0.145;fAulAsc53:0.120;fAulAsc81:0.060,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc102,2021cicX11218920,father,M,F2,fAulAsc277,2021cicX13611540,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.61075,1.0,1.0,fAulAsc102:0.611;fAulAsc6:0.102;fAulAsc3:0.093;fAulAsc26:0.067;fAulAsc25:0.048;fAulAsc52:0.028;fAulAsc131:0.022,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc177,2021cicX13178953,father,M,F2,fAulAsc279,2021cicX13611541,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.565,1.0,1.0,fAulAsc177:0.565;fAulAsc97:0.139;fAulAsc210:0.117;fAulAsc131:0.035;fAulAsc93:0.030;fAulAsc104:0.030;fAulAsc31:0.018;fAulAsc40:0.017,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc102,2021cicX11218920,father,M,F2,fAulAsc281,2021cicX13611542,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.8985,1.0,1.0,fAulAsc102:0.898;fAulAsc33:0.088,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc274,2021cicX13611546,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.5815,1.0,1.0,fAulAsc106:0.582;fAulAsc22:0.143;fAulAsc10:0.061;fAulAsc19:0.053;fAulAsc82:0.049;fAulAsc11:0.036;fAulAsc86:0.034,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc102,2021cicX11218920,father,M,F2,fAulAsc284,2021cicX13611551,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.54925,1.0,0.9545454545454546,fAulAsc102:0.549;fAulAsc26:0.191;fAulAsc32:0.136;fAulAsc101:0.080,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc288,2021cicX13611553,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.889,1.0,1.0,fAulAsc52:0.889;fAulAsc6:0.034;fAulAsc53:0.032,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
