EntityID,Sample,Alias,SantosID,EntityType,MetadataGeneration,PedigreeGeneration,Brood,Sex,Parent1,Parent2,Parent1Alias,Parent2Alias,CandidateParent1,CandidateParent2,CandidateParent1Alias,CandidateParent2Alias,ObservedParentState,EvidenceStatus,MissingBiologicalParentCount,Notes,InferenceModel,EvidencePolicy,EvidenceTier,Parent1EvidenceTier,Parent2EvidenceTier,PairBootstrapFraction,FatherBootstrapFraction,MotherBootstrapFraction,PairAlternatives95,Parent1Alternatives95,Parent2Alternatives95,ParentCountMAPState,ParentCountStateUsedAsTierGate,UnresolvedObservedParentIdentityCount,Parent1BootstrapFraction,HandoffView,F2RecordedF1ParentGuarantee,ForcedCompleteOnly,HandoffInterpretation
2021cicX11218822,2021cicX11218822,fAulAsc28,AA28,sequenced_individual,F2,F2,,M,2021cicX11218969,,fAulAsc151,,2021cicX11218969,2021cicX11218971,fAulAsc151,fAulAsc153,one_observed_parent_reported,B_one_parent_identity,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_one_parent_identity,B,C,0.48675,0.94,0.4895,fAulAsc151+fAulAsc153:0.487;fAulAsc151+fAulAsc154:0.453;fAulAsc150+fAulAsc154:0.057,fAulAsc151:0.940;fAulAsc150:0.057,fAulAsc154:0.510;fAulAsc153:0.489,father_only,False,1.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218823,2021cicX11218823,fAulAsc29,AA29,sequenced_individual,F2,F2,,M,2021cicX11218968,2021cicX11218972,fAulAsc150,fAulAsc154,2021cicX11218968,2021cicX11218972,fAulAsc150,fAulAsc154,two_observed_parent_working_hypothesis,A_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,A_exact_pair,A,A,0.96175,1.0,0.96175,fAulAsc150+fAulAsc154:0.962,fAulAsc150:1.000,fAulAsc154:0.962,father_only,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218824,2021cicX11218824,fAulAsc30,AA30,sequenced_individual,F2,F2,,M,,2021cicX11218972,,fAulAsc154,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,one_observed_parent_reported,B_one_parent_identity,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_one_parent_identity,C,B,0.51275,0.75875,0.7372500000000001,fAulAsc158+fAulAsc154:0.513;fAulAsc158+fAulAsc153:0.246;fAulAsc157+fAulAsc154:0.225,fAulAsc158:0.759;fAulAsc157:0.238,fAulAsc154:0.737;fAulAsc153:0.263,zero_parent,False,1.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218825,2021cicX11218825,fAulAsc31,AA31,sequenced_individual,F2,F2,,M,,,,,2021cicX11218975,2021cicX11218971,fAulAsc157,fAulAsc153,observed_parent_identity_unresolved,C_complete_working_hypothesis,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,C,0.453,0.52175,0.54325,fAulAsc157+fAulAsc153:0.453;fAulAsc158+fAulAsc154:0.388;fAulAsc158+fAulAsc153:0.090;fAulAsc157+fAulAsc154:0.069,fAulAsc157:0.522;fAulAsc158:0.478,fAulAsc153:0.543;fAulAsc154:0.457,zero_parent,False,2.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218826,2021cicX11218826,fAulAsc32,AA32,sequenced_individual,F2,F2,,M,2021cicX11218975,2021cicX11218972,fAulAsc157,fAulAsc154,2021cicX11218975,2021cicX11218972,fAulAsc157,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.7785,0.8005,0.90325,fAulAsc157+fAulAsc154:0.778;fAulAsc158+fAulAsc154:0.124;fAulAsc158+fAulAsc153:0.075,fAulAsc157:0.800;fAulAsc158:0.199,fAulAsc154:0.903;fAulAsc153:0.097,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218827,2021cicX11218827,fAulAsc33,AA33,sequenced_individual,F2,F2,,M,,2021cicX11218972,,fAulAsc154,2021cicX11218975,2021cicX11218972,fAulAsc157,fAulAsc154,one_observed_parent_reported,B_one_parent_identity,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_one_parent_identity,C,B,0.4115,0.4157499999999999,0.753,fAulAsc157+fAulAsc154:0.411;fAulAsc158+fAulAsc154:0.342;fAulAsc158+fAulAsc153:0.242,fAulAsc158:0.584;fAulAsc157:0.416,fAulAsc154:0.753;fAulAsc153:0.247,zero_parent,False,1.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218828,2021cicX11218828,fAulAsc34,AA34,sequenced_individual,F2,F2,,M,2021cicX11218969,2021cicX11218971,fAulAsc151,fAulAsc153,2021cicX11218969,2021cicX11218971,fAulAsc151,fAulAsc153,two_observed_parent_working_hypothesis,A_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,A_exact_pair,A,A,1.0,1.0,1.0,fAulAsc151+fAulAsc153:1.000,fAulAsc151:1.000,fAulAsc153:1.000,two_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218829,2021cicX11218829,fAulAsc35,AA35,sequenced_individual,F2,F2,,M,2021cicX11218976,2021cicX11218971,fAulAsc158,fAulAsc153,2021cicX11218976,2021cicX11218971,fAulAsc158,fAulAsc153,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.64025,0.815,0.66025,fAulAsc158+fAulAsc153:0.640;fAulAsc158+fAulAsc154:0.175;fAulAsc157+fAulAsc154:0.165,fAulAsc158:0.815;fAulAsc157:0.185,fAulAsc153:0.660;fAulAsc154:0.340,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218830,2021cicX11218830,fAulAsc36,AA36,sequenced_individual,F2,F2,,M,2021cicX11218975,2021cicX11218971,fAulAsc157,fAulAsc153,2021cicX11218975,2021cicX11218971,fAulAsc157,fAulAsc153,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.645,0.77425,0.7955,fAulAsc157+fAulAsc153:0.645;fAulAsc158+fAulAsc153:0.150;fAulAsc157+fAulAsc154:0.129;fAulAsc158+fAulAsc154:0.075,fAulAsc157:0.774;fAulAsc158:0.226,fAulAsc153:0.795;fAulAsc154:0.205,father_only,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218831,2021cicX11218831,fAulAsc37,AA37,sequenced_individual,F2,F2,,M,,,,,2021cicX11218975,2021cicX11218972,fAulAsc157,fAulAsc154,observed_parent_identity_unresolved,C_complete_working_hypothesis,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,C,0.37875,0.62525,0.46175,fAulAsc157+fAulAsc154:0.379;fAulAsc158+fAulAsc153:0.291;fAulAsc157+fAulAsc153:0.246;fAulAsc158+fAulAsc154:0.071,fAulAsc157:0.625;fAulAsc158:0.362,fAulAsc153:0.538;fAulAsc154:0.462,zero_parent,False,2.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218832,2021cicX11218832,fAulAsc38,AA38,sequenced_individual,F2,F2,,M,2021cicX11218969,2021cicX11218971,fAulAsc151,fAulAsc153,2021cicX11218969,2021cicX11218971,fAulAsc151,fAulAsc153,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,A,B,0.85325,0.989,0.8624999999999999,fAulAsc151+fAulAsc153:0.853;fAulAsc151+fAulAsc154:0.136,fAulAsc151:0.989,fAulAsc153:0.862;fAulAsc154:0.138,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218833,2021cicX11218833,fAulAsc39,AA39,sequenced_individual,F2,F2,,M,,2021cicX11218972,,fAulAsc154,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,one_observed_parent_reported,A_one_parent_identity,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,A_one_parent_identity,C,A,0.52725,0.5325,0.978,fAulAsc158+fAulAsc154:0.527;fAulAsc157+fAulAsc154:0.451,fAulAsc158:0.532;fAulAsc157:0.467,fAulAsc154:0.978,zero_parent,False,1.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218834,2021cicX11218834,fAulAsc40,AA40,sequenced_individual,F2,F2,,M,,2021cicX11218972,,fAulAsc154,2021cicX11218975,2021cicX11218972,fAulAsc157,fAulAsc154,one_observed_parent_reported,B_one_parent_identity,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_one_parent_identity,C,B,0.452,0.559,0.8402499999999999,fAulAsc157+fAulAsc154:0.452;fAulAsc158+fAulAsc154:0.388;fAulAsc157+fAulAsc153:0.107;fAulAsc158+fAulAsc153:0.047,fAulAsc157:0.559;fAulAsc158:0.435,fAulAsc154:0.840;fAulAsc153:0.160,zero_parent,False,1.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218835,2021cicX11218835,fAulAsc41,AA41,sequenced_individual,F2,F2,,M,2021cicX11218976,,fAulAsc158,,2021cicX11218976,2021cicX11218971,fAulAsc158,fAulAsc153,one_observed_parent_reported,A_one_parent_identity,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,A_one_parent_identity,A,C,0.478,0.96025,0.4937499999999999,fAulAsc158+fAulAsc154:0.482;fAulAsc158+fAulAsc153:0.478,fAulAsc158:0.960,fAulAsc154:0.506;fAulAsc153:0.494,zero_parent,False,1.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218836,2021cicX11218836,fAulAsc42,AA42,sequenced_individual,F2,F2,,M,,2021cicX11218972,,fAulAsc154,2021cicX11218975,2021cicX11218972,fAulAsc157,fAulAsc154,one_observed_parent_reported,A_one_parent_identity,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,A_one_parent_identity,C,A,0.54325,0.55675,0.9855,fAulAsc157+fAulAsc154:0.543;fAulAsc158+fAulAsc154:0.442,fAulAsc157:0.557;fAulAsc158:0.443,fAulAsc154:0.986,zero_parent,False,1.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218837,2021cicX11218837,fAulAsc43,AA43,sequenced_individual,F2,F2,,M,,,,,2021cicX11218975,2021cicX11218971,fAulAsc157,fAulAsc153,observed_parent_identity_unresolved,C_complete_working_hypothesis,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,C,0.3575,0.52025,0.54975,fAulAsc157+fAulAsc153:0.357;fAulAsc158+fAulAsc154:0.286;fAulAsc158+fAulAsc153:0.182;fAulAsc157+fAulAsc154:0.163,fAulAsc157:0.520;fAulAsc158:0.469,fAulAsc153:0.550;fAulAsc154:0.450,zero_parent,False,2.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218838,2021cicX11218838,fAulAsc44,AA44,sequenced_individual,F2,F2,,M,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.83775,0.93225,0.905,fAulAsc158+fAulAsc154:0.838;fAulAsc158+fAulAsc153:0.095;fAulAsc157+fAulAsc154:0.067,fAulAsc158:0.932;fAulAsc157:0.068,fAulAsc154:0.905;fAulAsc153:0.095,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218839,2021cicX11218839,fAulAsc45,AA45,sequenced_individual,F2,F2,,M,2021cicX11218969,2021cicX11218971,fAulAsc151,fAulAsc153,2021cicX11218969,2021cicX11218971,fAulAsc151,fAulAsc153,two_observed_parent_working_hypothesis,A_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,A_exact_pair,A,A,0.96925,0.975,0.9805,fAulAsc151+fAulAsc153:0.969,fAulAsc151:0.975,fAulAsc153:0.980,father_only,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
2021cicX11218840,2021cicX11218840,fAulAsc46,AA46,sequenced_individual,F2,F2,,M,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,2021cicX11218976,2021cicX11218972,fAulAsc158,fAulAsc154,two_observed_parent_working_hypothesis,B_exact_pair,,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_exact_pair,B,B,0.59125,0.7915000000000001,0.7005,fAulAsc158+fAulAsc154:0.591;fAulAsc158+fAulAsc153:0.200;fAulAsc157+fAulAsc154:0.109;fAulAsc157+fAulAsc153:0.099,fAulAsc158:0.792;fAulAsc157:0.209,fAulAsc154:0.701;fAulAsc153:0.299,zero_parent,False,0.0,,tier_B,independently_supplied_by_cross_users,False,parent identities ranked within an independently guaranteed complete 14-pair recorded-F1 candidate panel
