Sample,Total_sites,Valid_sites,Correct_sites,Accuracy,Track1_accuracy,Track2_accuracy,Direct_matches,Flipped_matches,Dominant_phase,Contig
F3_142,329391,329390,329307,0.9997480190655454,0.9999392817025411,0.9998087373630044,329307,310488,Direct,chr1
F3_143,329391,329390,329203,0.9994322839187589,0.9998026655332585,0.9996296183855005,260543,329203,Flipped,chr1
F3_144,329391,329390,329248,0.9995689000880416,0.999769270469656,0.9997996296183855,329248,253466,Direct,chr1
F3_145,329391,329390,329257,0.999596223321898,0.9997358754060536,0.9998512401712256,329257,274647,Direct,chr1
F3_146,329391,329390,329310,0.9997571268101643,0.9999058866389386,0.9998512401712256,329310,266050,Direct,chr1
F3_147,329391,329390,329258,0.999599259236771,0.9997662345547831,0.9998330246819879,253671,329258,Flipped,chr1
F3_148,329391,329390,329281,0.9996690852788488,0.9998390965117339,0.9997571268101643,329281,286732,Direct,chr1
F3_149,329391,329390,329340,0.9998482042563527,0.9999028507240657,0.999945353532287,329340,280588,Direct,chr1
F3_150,329391,329390,329295,0.9997115880870701,0.9999180302984304,0.9997935577886397,259871,329295,Flipped,chr1
F3_151,329391,329390,329331,0.9998208810224961,0.9999514253620329,0.9998694556604633,254109,329331,Flipped,chr1
F3_152,329391,329390,329310,0.9997571268101643,0.9998633838307174,0.9998937429794469,246281,329310,Flipped,chr1
F3_153,329391,329390,329284,0.9996781930234676,0.9999058866389386,0.999772306384529,252596,329284,Flipped,chr1
F3_154,329391,329390,329282,0.9996721211937217,0.9999483894471599,0.9997237317465618,329282,260540,Direct,chr1
F3_155,329391,329390,329284,0.9996781930234676,0.9999332098727952,0.9997449831506725,270526,329284,Flipped,chr1
F3_156,329391,329390,329284,0.9996781930234676,0.9999210662133033,0.9997571268101643,271246,329284,Flipped,chr1
F3_157,329391,329390,329260,0.9996053310665169,0.9998724915753362,0.9997328394911806,266250,329260,Flipped,chr1
F3_158,329391,329390,329306,0.9997449831506725,0.9998694556604633,0.9998755274902091,329306,309697,Direct,chr1
F3_159,329391,329390,329299,0.9997237317465618,0.9998937429794469,0.9998299887671149,329299,253179,Direct,chr1
F3_160,329391,329390,329368,0.9999332098727952,0.9999817845107624,0.9999514253620329,329368,247765,Direct,chr1
F3_161,329391,329390,329093,0.9990983332827348,0.9995689000880416,0.9995294331946932,329093,268836,Direct,chr1
F3_162,329391,329390,329201,0.999426212089013,0.9998360605968608,0.9995901514921521,329201,253550,Direct,chr1
F3_163,329391,329390,329307,0.9997480190655454,0.9998421324266068,0.9999058866389386,245861,329307,Flipped,chr1
F3_164,329391,329390,329345,0.9998633838307174,0.9999362457876682,0.9999271380430492,252136,329345,Flipped,chr1
F3_165,329391,329390,329278,0.99965997753423,0.9998026655332585,0.9998573120009715,261221,329278,Flipped,chr1
F3_166,329391,329390,329338,0.9998421324266068,0.9999635690215246,0.9998785634050821,329338,272924,Direct,chr1
F3_167,329391,329390,329260,0.9996053310665169,0.9997996296183855,0.9998057014481314,329260,268909,Direct,chr1
F3_168,329391,329390,329247,0.9995658641731686,0.9997965937035126,0.999769270469656,329247,283261,Direct,chr1
F3_169,329391,329390,329264,0.9996174747260087,0.9998482042563527,0.999769270469656,249671,329264,Flipped,chr1
F3_170,329391,329390,329239,0.999541576854185,0.9997783782142748,0.9997449831506725,262923,329239,Flipped,chr1
F3_171,329391,329390,329217,0.9994747867269802,0.9997024803424512,0.9997480190655454,329217,259276,Direct,chr1
F3_172,329391,329390,329245,0.9995597923434227,0.9997389113209265,0.9998208810224961,329245,245370,Direct,chr1
F3_173,329391,329390,329202,0.999429248003886,0.9995658641731686,0.9998633838307174,268315,329202,Flipped,chr1
F3_174,329391,329390,329312,0.9997631986399101,0.9932936640456601,0.9932086584292177,327138,294790,Direct,chr1
F3_175,329391,329390,329337,0.9998390965117339,0.9999787485958894,0.9998603479158444,329337,281427,Direct,chr1
F3_176,329391,329390,329321,0.9997905218737667,0.9999028507240657,0.999887671149701,260361,329321,Flipped,chr1
F3_177,329391,329390,329317,0.9997783782142748,0.999887671149701,0.9998482042563527,298344,329317,Flipped,chr1
F3_178,329391,329390,329260,0.9996053310665169,0.9998664197455903,0.9997389113209265,329260,241417,Direct,chr1
F3_179,329391,329390,329286,0.9996842648532135,1.0,0.9996842648532135,329286,255406,Direct,chr1
F3_180,329391,329390,329318,0.9997814141291478,0.9999939281702541,0.9997874859588937,254743,329318,Flipped,chr1
F3_181,329391,329390,329285,0.9996812289383405,0.9997540908952913,0.9999271380430492,329285,271942,Direct,chr1
F3_182,329391,329390,329250,0.9995749719177874,0.9997176599168159,0.9998573120009715,252728,329250,Flipped,chr1
F3_183,329391,329390,329299,0.9997237317465618,0.9997996296183855,0.9999241021281763,329299,274032,Direct,chr1
F3_184,329391,329390,329294,0.9997085521721971,0.9998967788943198,0.9998117732778773,329294,277867,Direct,chr1
F3_185,329391,329390,329281,0.9996690852788488,0.9996690852788488,1.0,329281,270436,Direct,chr1
F3_186,329391,329390,329266,0.9996235465557546,0.9998694556604633,0.9996903366829594,329266,258817,Direct,chr1
F3_187,329391,329390,329129,0.9992076262181608,0.9994656789823614,0.9997419472357995,329129,274518,Direct,chr1
F3_188,329391,329390,329270,0.9996356902152463,0.9998542760860986,0.9997814141291478,329270,262992,Direct,chr1
F3_189,329391,329390,329315,0.999772306384529,0.9999514253620329,0.9998208810224961,260055,329315,Flipped,chr1
F3_190,329391,329390,329306,0.9997449831506725,0.9998451683414797,0.9998998148091928,267953,329306,Flipped,chr1
F3_191,329391,329390,329232,0.9995203254500744,0.9997935577886397,0.9997267676614348,329232,271552,Direct,chr1
F3_192,329391,329390,329139,0.9992379853668903,0.9997024803424512,0.9995355050244391,274661,329139,Flipped,chr1
F3_193,329391,329390,329272,0.9996417620449922,0.999890707064574,0.9997510549804184,329272,270992,Direct,chr1
F3_194,329391,329390,329371,0.999942317617414,0.9999848204256353,0.9999574971917787,329371,239670,Direct,chr1
F3_195,329391,329390,329234,0.9995263972798203,0.9995871155772792,0.9999392817025411,329234,263837,Direct,chr1
F3_196,329391,329390,329314,0.999769270469656,0.999887671149701,0.999881599319955,329314,253991,Direct,chr1
F3_197,329391,329390,329341,0.9998512401712256,0.9999058866389386,0.999945353532287,288071,329341,Flipped,chr1
F3_198,329391,329390,329331,0.9998208810224961,0.9999696408512705,0.9998512401712256,273989,329331,Flipped,chr1
F3_199,329391,329390,329258,0.999599259236771,0.9998087373630044,0.9997814141291478,270928,329258,Flipped,chr1
F1_0,322735,322734,322710,0.9999256353529532,1.0,0.9999256353529532,322710,256876,Direct,chr2
F1_1,322735,322734,322691,0.9998667633407078,0.999913241245112,0.9999535220955957,322691,252361,Direct,chr2
F1_2,322735,322734,322693,0.9998729603946284,0.9998729603946284,1.0,322693,271279,Direct,chr2
F1_3,322735,322734,322684,0.9998450736519858,0.9998605662867872,0.9999845073651986,322684,230097,Direct,chr2
F1_4,322735,322734,322627,0.9996684576152497,0.9997985957475816,0.9998698618676681,322627,244712,Direct,chr2
F1_5,322735,322734,322711,0.9999287338799134,0.9999473250416752,0.9999814088382383,255660,322711,Flipped,chr2
F1_6,322735,322734,322619,0.9996436693995674,0.9998202854363036,0.9998233839632639,322619,241924,Direct,chr2
F1_7,322735,322734,322640,0.9997087384657334,0.9998419751250256,0.9998667633407078,322640,253391,Direct,chr2
F1_8,322735,322734,322615,0.9996312752917264,0.999714935519654,0.9999163397720724,322615,251852,Direct,chr2
F1_9,322735,322734,322691,0.9998667633407078,0.9999256353529532,0.9999411279877546,322691,261010,Direct,chr2
F2_0,322735,322734,322657,0.9997614134240582,0.9999690147303971,0.999792398693661,261567,322657,Flipped,chr2
F2_1,322735,322734,322647,0.9997304281544553,0.9999194382990326,0.9998109898554227,264215,322647,Flipped,chr2
F2_2,322735,322734,322677,0.9998233839632639,0.9999535220955957,0.9998698618676681,249890,322677,Flipped,chr2
F2_3,322735,322734,322684,0.9998450736519858,1.0,0.9998450736519858,252693,322684,Flipped,chr2
F2_4,322735,322734,322647,0.9997304281544553,0.9998140883823831,0.9999163397720724,322647,252322,Direct,chr2
F2_5,322735,322734,322641,0.9997118369926937,0.9998698618676681,0.9998419751250256,322641,274343,Direct,chr2
F2_6,322735,322734,322668,0.9997954972206213,0.9999721132573575,0.9998233839632639,256472,322668,Flipped,chr2
F2_7,322735,322734,322627,0.9996684576152497,0.9998512707059064,0.9998171869093433,254941,322627,Flipped,chr2
F2_8,322735,322734,322653,0.9997490193162171,0.9999070441911915,0.9998419751250256,247808,322653,Flipped,chr2
F2_9,322735,322734,322565,0.9994763489437122,0.999649866453488,0.9998264824902241,248813,322565,Flipped,chr2
F2_10,322735,322734,322624,0.9996591620343689,0.9998233839632639,0.999835778071105,322624,255786,Direct,chr2
F2_11,322735,322734,322641,0.9997118369926937,0.9999039456642312,0.9998078913284625,322641,247881,Direct,chr2
F2_12,322735,322734,322664,0.9997831031127802,0.9998915515563901,0.9998915515563901,322664,278848,Direct,chr2
F2_13,322735,322734,322631,0.9996808517230908,0.9998977486103107,0.9997831031127802,322631,265559,Direct,chr2
F2_14,322735,322734,322621,0.999649866453488,0.9998853545024695,0.9997645119510185,322621,253168,Direct,chr2
F2_15,322735,322734,322658,0.9997645119510185,0.9999411279877546,0.9998233839632639,291065,322658,Flipped,chr2
F2_16,322735,322734,322675,0.9998171869093433,0.9998915515563901,0.9999256353529532,322675,258106,Direct,chr2
F2_17,322735,322734,322700,0.9998946500833503,0.9999256353529532,0.9999690147303971,257030,322700,Flipped,chr2
F2_18,322735,322734,322597,0.9995755018064412,0.99967155614221,0.9999039456642312,248292,322597,Flipped,chr2
F2_19,322735,322734,322686,0.9998512707059064,0.9998884530294299,0.9999628176764767,266123,322686,Flipped,chr2
F2_20,322735,322734,322616,0.9996343738186866,0.999835778071105,0.9997985957475816,322616,251235,Direct,chr2
F2_21,322735,322734,322624,0.9996591620343689,0.9997862016397404,0.9998729603946284,322624,258243,Direct,chr2
F2_22,322735,322734,322603,0.9995940929682029,0.9999070441911915,0.9996870487770114,253647,322603,Flipped,chr2
F2_23,322735,322734,322573,0.9995011371593944,0.9997862016397404,0.999714935519654,235614,322573,Flipped,chr2
F2_24,322735,322734,322694,0.9998760589215887,0.9998915515563901,0.9999845073651986,292579,322694,Flipped,chr2
F2_25,322735,322734,322648,0.9997335266814157,0.9998977486103107,0.999835778071105,257965,322648,Flipped,chr2
F2_26,322735,322734,322651,0.9997428222622965,0.999913241245112,0.9998295810171844,258462,322651,Flipped,chr2
F2_27,322735,322734,322663,0.99978000458582,0.9999969014730398,0.9997831031127802,322663,248882,Direct,chr2
F2_28,322735,322734,322634,0.9996901473039717,0.9999318324068738,0.9997583148970979,322634,242803,Direct,chr2
F2_29,322735,322734,322649,0.9997366252083759,0.9998698618676681,0.9998667633407078,322649,289296,Direct,chr2
F2_30,322735,322734,322681,0.999835778071105,0.9999752117843177,0.9998605662867872,291717,322681,Flipped,chr2
F2_31,322735,322734,322645,0.9997242311005348,0.9999163397720724,0.9998078913284625,322645,243958,Direct,chr2
F2_32,322735,322734,322655,0.9997552163701376,0.9999411279877546,0.9998140883823831,249984,322655,Flipped,chr2
F2_33,322735,322734,322639,0.9997056399387731,0.9998667633407078,0.9998388765980653,251287,322639,Flipped,chr2
F2_34,322735,322734,322677,0.9998233839632639,0.9998419751250256,0.9999814088382383,322677,242785,Direct,chr2
F2_35,322735,322734,322501,0.9992780432182541,0.9996374723456469,0.9996405708726072,268803,322501,Flipped,chr2
F2_36,322735,322734,322646,0.9997273296274951,0.9998667633407078,0.9998605662867872,240503,322646,Flipped,chr2
F2_37,322735,322734,322624,0.9996591620343689,0.9998202854363036,0.9998388765980653,322624,259353,Direct,chr2
F2_38,322735,322734,322624,0.9996591620343689,0.9997459207892568,0.999913241245112,322624,255153,Direct,chr2
F2_39,322735,322734,322662,0.9997769060588596,0.9998605662867872,0.9999163397720724,322662,259989,Direct,chr2
F2_40,322735,322734,322654,0.9997521178431773,0.9998233839632639,0.9999287338799134,248843,322654,Flipped,chr2
F2_41,322735,322734,322487,0.9992346638408101,0.9996777531961306,0.9995569106446796,243274,322487,Flipped,chr2
F2_42,322735,322734,322646,0.9997273296274951,0.9998388765980653,0.9998884530294299,322646,261714,Direct,chr2
F2_43,322735,322734,322653,0.9997490193162171,0.9999380294607944,0.9998109898554227,271356,322653,Flipped,chr2
F2_44,322735,322734,322673,0.9998109898554227,0.9999659162034369,0.9998450736519858,263304,322673,Flipped,chr2
F2_45,322735,322734,322686,0.9998512707059064,0.9999318324068738,0.9999194382990326,322686,272772,Direct,chr2
F2_46,322735,322734,322634,0.9996901473039717,0.9997985957475816,0.9998915515563901,322634,246629,Direct,chr2
F2_47,322735,322734,322605,0.9996002900221235,0.9998171869093433,0.9997831031127802,322605,277265,Direct,chr2
F2_48,322735,322734,322623,0.9996560635074085,0.9998729603946284,0.9997831031127802,269016,322623,Flipped,chr2
F2_49,322735,322734,322617,0.9996374723456469,0.9998791574485489,0.9997583148970979,273658,322617,Flipped,chr2
F2_50,322735,322734,322665,0.9997862016397404,0.9998853545024695,0.9999008471372709,264764,322665,Flipped,chr2
F2_51,322735,322734,322636,0.9996963443578922,0.9999473250416752,0.9997490193162171,260386,322636,Flipped,chr2
F2_52,322735,322734,322641,0.9997118369926937,0.9999039456642312,0.9998078913284625,248653,322641,Flipped,chr2
F2_53,322735,322734,322563,0.9994701518897916,0.9999070441911915,0.9995631076986001,260919,322563,Flipped,chr2
F2_54,322735,322734,322646,0.9997273296274951,0.999835778071105,0.9998915515563901,235106,322646,Flipped,chr2
F2_55,322735,322734,322595,0.9995693047525207,0.9997304281544553,0.9998388765980653,250594,322595,Flipped,chr2
F2_56,322735,322734,322694,0.9998760589215887,0.9999256353529532,0.9999504235686355,251409,322694,Flipped,chr2
F2_57,322735,322734,322585,0.9995383194829178,0.9997552163701376,0.9997831031127802,322585,271324,Direct,chr2
F2_58,322735,322734,322693,0.9998729603946284,0.9998729603946284,1.0,322693,254720,Direct,chr2
F2_59,322735,322734,322553,0.9994391666201887,0.9998698618676681,0.9995693047525207,322553,265190,Direct,chr2
F2_60,322735,322734,322684,0.9998450736519858,0.9999690147303971,0.9998760589215887,322684,251610,Direct,chr2
F2_61,322735,322734,322664,0.9997831031127802,0.9998698618676681,0.999913241245112,249890,322664,Flipped,chr2
F2_62,322735,322734,322693,0.9998729603946284,0.9998946500833503,0.999978310311278,322693,230990,Direct,chr2
F2_63,322735,322734,322613,0.9996250782378058,1.0,0.9996250782378058,322613,273712,Direct,chr2
F2_64,322735,322734,322551,0.9994329695662681,0.9996808517230908,0.9997521178431773,279006,322551,Flipped,chr2
F2_65,322735,322734,322668,0.9997954972206213,0.9999628176764767,0.9998326795441447,241185,322668,Flipped,chr2
F2_66,322735,322734,322712,0.9999318324068738,0.9999845073651986,0.9999473250416752,322712,242080,Direct,chr2
F2_67,322735,322734,322610,0.9996157826569249,0.9997769060588596,0.9998388765980653,322610,262243,Direct,chr2
F2_68,322735,322734,322616,0.9996343738186866,0.999835778071105,0.9997985957475816,253548,322616,Flipped,chr2
F2_69,322735,322734,322686,0.9998512707059064,0.9999008471372709,0.9999504235686355,254039,322686,Flipped,chr2
F2_70,322735,322734,322631,0.9996808517230908,0.9999380294607944,0.9997428222622965,267950,322631,Flipped,chr2
F2_71,322735,322734,322610,0.9996157826569249,0.999714935519654,0.9999008471372709,281749,322610,Flipped,chr2
F2_72,322735,322734,322517,0.9993276196496186,0.9998667633407078,0.9994608563089108,322517,260047,Direct,chr2
F2_73,322735,322734,322668,0.9997954972206213,0.9998915515563901,0.9999039456642312,322668,286787,Direct,chr2
F2_74,322735,322734,322652,0.9997459207892568,0.9998822559755093,0.999857467759827,273391,322652,Flipped,chr2
F2_75,322735,322734,322580,0.9995228268481164,0.9997025414118128,0.9998202854363036,261969,322580,Flipped,chr2
F2_76,322735,322734,322625,0.9996622605613291,0.9998822559755093,0.99978000458582,249550,322625,Flipped,chr2
F2_77,322735,322734,322673,0.9998109898554227,0.9998419751250256,0.9999690147303971,322673,237796,Direct,chr2
F2_78,322735,322734,322589,0.999550713590759,0.9998264824902241,0.9997242311005348,322589,257079,Direct,chr2
F2_79,322735,322734,322607,0.999606487076044,0.9998729603946284,0.9997335266814157,242188,322607,Flipped,chr2
F2_80,322735,322734,322609,0.9996126841299646,0.9997521178431773,0.9998605662867872,322609,263532,Direct,chr2
F2_81,322735,322734,322602,0.9995909944412427,0.9999163397720724,0.9996746546691703,322602,279196,Direct,chr2
F2_82,322735,322734,322728,0.9999814088382383,1.0,0.9999814088382383,322728,229823,Direct,chr2
F2_83,322735,322734,322670,0.9998016942745419,0.999978310311278,0.9998233839632639,256478,322670,Flipped,chr2
F2_84,322735,322734,322622,0.9996529649804483,0.9997862016397404,0.9998667633407078,261273,322622,Flipped,chr2
F2_85,322735,322734,322645,0.9997242311005348,0.9999814088382383,0.9997428222622965,322645,299621,Direct,chr2
F2_86,322735,322734,322691,0.9998667633407078,0.9999442265147149,0.999922536825993,261881,322691,Flipped,chr2
F2_87,322735,322734,322521,0.9993400137574597,0.9997335266814157,0.999606487076044,322521,258191,Direct,chr2
F2_88,322735,322734,322661,0.9997738075318994,0.9999535220955957,0.9998202854363036,322661,242347,Direct,chr2
F2_89,322735,322734,322695,0.9998791574485489,0.999913241245112,0.9999659162034369,233301,322695,Flipped,chr2
