Sample,Total_sites,Valid_sites,Correct_sites,Accuracy,Track1_accuracy,Track2_accuracy,Founder_accuracy,Founder_Track1_accuracy,Founder_Track2_accuracy,Direct_matches,Flipped_matches,Dominant_phase,Contig
F3_107,171179,171178,171178,1.0,1.0,1.0,0.9108413464347054,0.917799016228721,0.9930423302059844,140274,171179,Flipped,chr1
F3_108,171179,171178,171178,1.0,1.0,1.0,0.9916402808772156,1.0,0.9916402808772156,171179,148444,Direct,chr1
F3_109,171179,171178,171178,1.0,1.0,1.0,0.9987615230929208,0.9996202783067918,0.9991412447861291,142244,171179,Flipped,chr1
F3_110,171179,171178,171178,1.0,1.0,1.0,0.944531423430581,0.9445372653027843,0.9999941581277968,171179,132727,Direct,chr1
F3_111,171179,171178,171170,0.9999532650223744,0.9999532650223744,1.0,0.9577165289932117,0.9577398964820245,0.9999766325111872,171171,138637,Direct,chr1
F3_112,171179,171178,171178,1.0,1.0,1.0,1.0,1.0,1.0,128334,171179,Flipped,chr1
F3_113,171179,171178,171178,1.0,1.0,1.0,0.9998656369393263,0.9999941581277968,0.9998714788115295,135925,171179,Flipped,chr1
F3_114,171179,171178,171178,1.0,1.0,1.0,0.9999941581277968,1.0,0.9999941581277968,154424,171179,Flipped,chr1
F3_115,171179,171178,171178,1.0,1.0,1.0,0.999970790638984,1.0,0.999970790638984,151098,171179,Flipped,chr1
F3_116,171179,171178,171178,1.0,1.0,1.0,0.9417857434950753,0.9999941581277968,0.9417915853672785,148044,171179,Flipped,chr1
F3_117,171179,171178,171176,0.9999883162555936,1.0,0.9999883162555936,0.9986330019044504,1.0,0.9986330019044504,171177,130303,Direct,chr1
F3_118,171179,171178,171178,1.0,1.0,1.0,0.9938894016754489,0.9999766325111872,0.9939127691642617,156762,171179,Flipped,chr1
F3_119,171179,171178,171178,1.0,1.0,1.0,0.9985862669268247,1.0,0.9985862669268247,171179,142807,Direct,chr1
F3_120,171179,171178,171178,1.0,1.0,1.0,0.9999824743833904,0.9999941581277968,0.9999883162555936,134395,171179,Flipped,chr1
F3_121,171179,171178,171178,1.0,1.0,1.0,0.9910853030179112,0.9930131208449684,0.9980721821729428,171179,140024,Direct,chr1
F3_122,171179,171178,171178,1.0,1.0,1.0,0.9939010854198553,0.9939010854198553,1.0,133368,171179,Flipped,chr1
F3_123,171179,171178,171177,0.9999941581277968,0.9999941581277968,1.0,0.9965941885055323,0.9967694446716283,0.9998247438339039,171178,127241,Direct,chr1
F3_124,171179,171178,171178,1.0,1.0,1.0,0.9444846884529554,0.9444905303251586,0.9999941581277968,171179,138078,Direct,chr1
F3_125,171179,171178,171178,1.0,1.0,1.0,0.9347696549790276,0.9377373260582551,0.9970323289207725,171179,149610,Direct,chr1
F3_126,171179,171178,171170,0.9999532650223744,1.0,0.9999532650223744,0.9678404935213637,1.0,0.9678404935213637,171171,138171,Direct,chr1
F3_127,171179,171178,171178,1.0,1.0,1.0,0.9999766325111872,1.0,0.9999766325111872,171179,130217,Direct,chr1
F3_128,171179,171178,171178,1.0,1.0,1.0,0.9997838507284814,0.9999824743833904,0.999801376345091,171179,139515,Direct,chr1
F3_129,171179,171178,171178,1.0,1.0,1.0,0.9986037925434343,0.9999824743833904,0.998621318160044,171179,130689,Direct,chr1
F3_130,171179,171178,171178,1.0,1.0,1.0,0.9701305074250196,0.9998714788115295,0.97025902861349,154338,171179,Flipped,chr1
F3_131,171179,171178,171178,1.0,1.0,1.0,0.998019605323114,0.9999474231501712,0.9980721821729428,137534,171179,Flipped,chr1
F3_132,171179,171178,171178,1.0,1.0,1.0,0.9999766325111872,0.9999941581277968,0.9999824743833904,148749,171179,Flipped,chr1
F3_133,171179,171178,171178,1.0,1.0,1.0,0.9986037925434343,1.0,0.9986037925434343,155406,171179,Flipped,chr1
F3_134,171179,171178,171178,1.0,1.0,1.0,0.999970790638984,0.999970790638984,1.0,135891,171179,Flipped,chr1
F3_135,171179,171178,171178,1.0,1.0,1.0,0.998621318160044,1.0,0.998621318160044,171179,133858,Direct,chr1
F3_136,171179,171178,171175,0.9999824743833904,0.9999824743833904,1.0,0.9020201194078679,0.9039479372349251,0.9980721821729428,171176,140407,Direct,chr1
F3_137,171179,171178,171175,0.9999824743833904,1.0,0.9999824743833904,0.8863171669256563,0.9823692296907313,0.9039479372349251,171176,151086,Direct,chr1
F3_138,171179,171178,171178,1.0,1.0,1.0,1.0,1.0,1.0,171179,137146,Direct,chr1
F3_139,171179,171178,171178,1.0,1.0,1.0,1.0,1.0,1.0,140057,171179,Flipped,chr1
F3_140,171179,171178,171178,1.0,1.0,1.0,0.9999591068945776,0.9999766325111872,0.9999824743833904,171179,142573,Direct,chr1
F3_141,171179,171178,171178,1.0,1.0,1.0,0.9999357394057647,1.0,0.9999357394057647,171179,130440,Direct,chr1
F3_142,171179,171178,171178,1.0,1.0,1.0,0.998621318160044,0.998621318160044,1.0,171179,138403,Direct,chr1
F3_143,171179,171178,171178,1.0,1.0,1.0,0.9986037925434343,0.9986154762878408,0.9999883162555936,139208,171179,Flipped,chr1
F3_144,171179,171178,171178,1.0,1.0,1.0,0.9999941581277968,1.0,0.9999941581277968,171179,136833,Direct,chr1
F3_145,171179,171178,171178,1.0,1.0,1.0,0.9999883162555936,1.0,0.9999883162555936,139305,171179,Flipped,chr1
F3_146,171179,171178,171178,1.0,1.0,1.0,0.9563378471532556,0.9563378471532556,1.0,146796,171179,Flipped,chr1
F3_147,171179,171178,171178,1.0,1.0,1.0,0.9999591068945776,0.9999883162555936,0.999970790638984,171179,155091,Direct,chr1
F3_148,171179,171178,171175,0.9999824743833904,1.0,0.9999824743833904,0.8801832011122924,0.9997487994952623,0.8804344016170302,136532,171176,Flipped,chr1
F3_149,171179,171178,171178,1.0,1.0,1.0,0.9985745831824183,0.9999591068945776,0.9986154762878408,129784,171179,Flipped,chr1
F3_150,171179,171178,171178,1.0,1.0,1.0,0.96635665798175,0.96635665798175,1.0,133911,171179,Flipped,chr1
F3_151,171179,171178,171178,1.0,1.0,1.0,0.9999766325111872,0.9999824743833904,0.9999941581277968,149704,171179,Flipped,chr1
F3_152,171179,171178,171175,0.9999824743833904,1.0,0.9999824743833904,0.9039479372349251,1.0,0.9039479372349251,136262,171176,Flipped,chr1
F3_153,171179,171178,171178,1.0,1.0,1.0,0.9984869550993702,0.9998773206837327,0.9986096344156375,171179,143368,Direct,chr1
F3_154,171179,171178,171178,1.0,1.0,1.0,1.0,1.0,1.0,136514,171179,Flipped,chr1
F3_155,171179,171178,171178,1.0,1.0,1.0,0.9805757749243478,0.9999941581277968,0.980581616796551,171179,149120,Direct,chr1
F3_156,171179,171178,171178,1.0,1.0,1.0,0.9999240556613583,0.9999357394057647,0.9999883162555936,171179,138260,Direct,chr1
F3_157,171179,171178,171178,1.0,1.0,1.0,0.9999766325111872,0.9999766325111872,1.0,171179,145962,Direct,chr1
F3_158,171179,171178,171178,1.0,1.0,1.0,0.998708946243092,0.9999240556613583,0.9987848905817336,171179,131044,Direct,chr1
F3_159,171179,171178,171178,1.0,1.0,1.0,0.9998890044281391,1.0,0.9998890044281391,171179,142800,Direct,chr1
F3_160,171179,171178,171178,1.0,1.0,1.0,0.9980721821729428,0.9980721821729428,1.0,147170,171179,Flipped,chr1
F3_161,171179,171178,171178,1.0,1.0,1.0,0.9999941581277968,0.9999941581277968,1.0,140650,171179,Flipped,chr1
F3_162,171179,171178,171178,1.0,1.0,1.0,0.9999006881725455,1.0,0.9999006881725455,142858,171179,Flipped,chr1
F3_163,171179,171178,171178,1.0,1.0,1.0,0.9998072182172942,1.0,0.9998072182172942,140011,171179,Flipped,chr1
F3_164,171179,171178,171178,1.0,1.0,1.0,0.9592763088714671,0.9669642126908832,0.9923120961805839,135496,171179,Flipped,chr1
F3_165,171179,171178,171178,1.0,1.0,1.0,0.9985862669268247,0.9985921087990279,0.9999883162555936,145463,171179,Flipped,chr1
F3_166,171179,171178,171178,1.0,1.0,1.0,0.9916402808772156,1.0,0.9916402808772156,131575,171179,Flipped,chr1
F3_167,171179,171178,171178,1.0,1.0,1.0,0.9999941581277968,0.9999941581277968,1.0,135818,171179,Flipped,chr1
F3_168,171179,171178,171178,1.0,1.0,1.0,1.0,1.0,1.0,140108,171179,Flipped,chr1
F3_169,171179,171178,171178,1.0,1.0,1.0,1.0,1.0,1.0,171179,171179,Direct,chr1
F3_170,171179,171178,171178,1.0,1.0,1.0,1.0,1.0,1.0,142471,171179,Flipped,chr1
F3_171,171179,171178,171178,1.0,1.0,1.0,0.9999883162555936,0.9999883162555936,1.0,140512,171179,Flipped,chr1
F3_172,171179,171178,171178,1.0,1.0,1.0,0.9998773206837327,0.9998948463003423,0.9999824743833904,159945,171179,Flipped,chr1
F3_173,171179,171178,171178,1.0,1.0,1.0,0.9884038836766407,0.9630384745703303,0.9590601595999486,171179,155978,Direct,chr1
F3_174,171179,171178,171178,1.0,1.0,1.0,0.9999941581277968,1.0,0.9999941581277968,171179,149229,Direct,chr1
F3_175,171179,171178,171178,1.0,1.0,1.0,0.9999941581277968,0.9999941581277968,1.0,131777,171179,Flipped,chr1
F3_176,171179,171178,171178,1.0,1.0,1.0,0.9949701480330416,0.9998890044281391,0.9950811436049025,130471,171179,Flipped,chr1
F3_177,171179,171178,171178,1.0,1.0,1.0,0.9980663403007396,0.9980721821729428,0.9999941581277968,171179,136906,Direct,chr1
F3_178,171179,171178,171178,1.0,1.0,1.0,1.0,1.0,1.0,171179,151412,Direct,chr1
F3_179,171179,171178,171178,1.0,1.0,1.0,0.9999357394057647,0.9999357394057647,1.0,171179,137438,Direct,chr1
F3_180,171179,171178,171178,1.0,1.0,1.0,0.9998539531949199,0.9998539531949199,1.0,171179,144146,Direct,chr1
F3_181,171179,171178,171175,0.9999824743833904,1.0,0.9999824743833904,0.9038836766406898,0.9999357394057647,0.9039479372349251,128990,171176,Flipped,chr1
F3_182,171179,171178,171178,1.0,1.0,1.0,0.998621318160044,1.0,0.998621318160044,171179,151060,Direct,chr1
F3_183,171179,171178,171178,1.0,1.0,1.0,0.9647150918926497,1.0,0.9647150918926497,171179,146672,Direct,chr1
F3_184,171179,171178,171178,1.0,1.0,1.0,0.9999941581277968,0.9999941581277968,1.0,171179,138518,Direct,chr1
F3_185,171179,171178,171178,1.0,1.0,1.0,0.9999883162555936,0.9999883162555936,1.0,161077,171179,Flipped,chr1
F3_186,171179,171178,171178,1.0,1.0,1.0,0.9986154762878408,0.998621318160044,0.9999941581277968,134867,171179,Flipped,chr1
F3_187,171179,171178,171178,1.0,1.0,1.0,0.9999824743833904,1.0,0.9999824743833904,171179,143261,Direct,chr1
F3_188,171179,171178,171178,1.0,1.0,1.0,0.9952213485377794,0.9952213485377794,1.0,171179,148064,Direct,chr1
F3_189,171179,171178,171178,1.0,1.0,1.0,0.9985628994380119,0.999941581277968,0.998621318160044,171179,135658,Direct,chr1
F3_190,171179,171178,171178,1.0,1.0,1.0,0.9999006881725455,0.9999941581277968,0.9999065300447487,136465,171179,Flipped,chr1
F3_191,171179,171178,171178,1.0,1.0,1.0,0.9985687413102151,0.998621318160044,0.9999474231501712,171179,133331,Direct,chr1
F3_192,171179,171178,171178,1.0,1.0,1.0,0.99865052752106,1.0,0.99865052752106,171179,138204,Direct,chr1
F3_193,171179,171178,171178,1.0,1.0,1.0,0.9977684048183761,1.0,0.9977684048183761,126832,171179,Flipped,chr1
F3_194,171179,171178,171178,1.0,1.0,1.0,0.9999941581277968,1.0,0.9999941581277968,126756,171179,Flipped,chr1
F3_195,171179,171178,171175,0.9999824743833904,0.9999824743833904,1.0,0.9039479372349251,0.9039479372349251,1.0,143332,171176,Flipped,chr1
F3_196,171179,171178,171178,1.0,1.0,1.0,0.9999883162555936,0.9999883162555936,1.0,153582,171179,Flipped,chr1
F3_197,171179,171178,171178,1.0,1.0,1.0,0.9969622264543341,0.9999941581277968,0.9969680683265373,137320,171179,Flipped,chr1
F3_198,171179,171178,171178,1.0,1.0,1.0,0.9879482176447908,0.9954082884482819,0.9925399291965089,139264,171179,Flipped,chr1
F3_199,171179,171178,171178,1.0,1.0,1.0,0.9999532650223744,0.9999532650223744,1.0,171179,135456,Direct,chr1
F1_0,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,181802,146008,Direct,chr2
F1_1,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,181802,147209,Direct,chr2
F1_2,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,144480,181802,Flipped,chr2
F1_3,181802,181801,181801,1.0,1.0,1.0,0.998135323788098,0.998135323788098,1.0,181802,142083,Direct,chr2
F1_4,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,152285,181802,Flipped,chr2
F1_5,181802,181801,181801,1.0,1.0,1.0,0.9998459854456246,0.9999944994802009,0.9998514859654237,181802,144671,Direct,chr2
F1_6,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,181802,142978,Direct,chr2
F1_7,181802,181801,181801,1.0,1.0,1.0,0.9997469760892405,0.9997469760892405,1.0,181802,140197,Direct,chr2
F1_8,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,181802,149765,Direct,chr2
F1_9,181802,181801,181801,1.0,1.0,1.0,0.9999669968812053,0.9999779979208036,0.9999889989604017,181802,142025,Direct,chr2
F2_0,181802,181801,181801,1.0,1.0,1.0,0.9999724974010044,0.9999889989604017,0.9999834984406026,181802,147810,Direct,chr2
F2_1,181802,181801,181801,1.0,1.0,1.0,0.9999889989604017,0.9999889989604017,1.0,181802,170358,Direct,chr2
F2_2,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,157748,181802,Flipped,chr2
F2_3,181802,181801,181801,1.0,1.0,1.0,0.9999889989604017,1.0,0.9999889989604017,145380,181802,Flipped,chr2
F2_4,181802,181801,181801,1.0,1.0,1.0,0.988091374634903,0.9881738824318899,0.9999174922030132,136249,181802,Flipped,chr2
F2_5,181802,181801,181801,1.0,1.0,1.0,0.9999944994802009,1.0,0.9999944994802009,151394,181802,Flipped,chr2
F2_6,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,181802,151019,Direct,chr2
F2_7,181802,181801,181801,1.0,1.0,1.0,0.9665348375421478,0.9759187243194481,0.9906161132226995,157873,181802,Flipped,chr2
F2_8,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,168901,181802,Flipped,chr2
F2_9,181802,181801,181800,0.9999944994802009,1.0,0.9999944994802009,0.9999889989604017,0.9999944994802009,0.9999944994802009,181801,139071,Direct,chr2
F2_10,181802,181801,181801,1.0,1.0,1.0,0.9997249740100439,0.9997469760892405,0.9999779979208036,155950,181802,Flipped,chr2
F2_11,181802,181801,181801,1.0,1.0,1.0,0.9994444475002888,0.9996094630942625,0.9998349844060264,181802,141887,Direct,chr2
F2_12,181802,181801,181801,1.0,1.0,1.0,0.9981243227484997,1.0,0.9981243227484997,142745,181802,Flipped,chr2
F2_13,181802,181801,181801,1.0,1.0,1.0,0.9999889989604017,1.0,0.9999889989604017,181802,134840,Direct,chr2
F2_14,181802,181801,181801,1.0,1.0,1.0,0.9981188222287006,0.9999889989604017,0.9981298232682988,145137,181802,Flipped,chr2
F2_15,181802,181801,181801,1.0,1.0,1.0,0.9999669968812053,1.0,0.9999669968812053,181802,153106,Direct,chr2
F2_16,181802,181801,181801,1.0,1.0,1.0,0.9999889989604017,0.9999889989604017,1.0,144864,181802,Flipped,chr2
F2_17,181802,181801,181801,1.0,1.0,1.0,0.9999779979208036,0.9999779979208036,1.0,181802,149703,Direct,chr2
F2_18,181802,181801,181801,1.0,1.0,1.0,0.9999834984406026,1.0,0.9999834984406026,154177,181802,Flipped,chr2
F2_19,181802,181801,181801,1.0,1.0,1.0,0.9716668225147277,0.9782069405558825,0.9934598819588452,138394,181802,Flipped,chr2
F2_20,181802,181801,181801,1.0,1.0,1.0,0.9999889989604017,0.9999889989604017,1.0,181802,145613,Direct,chr2
F2_21,181802,181801,181801,1.0,1.0,1.0,0.9997304745298431,0.9997469760892405,0.9999834984406026,153266,181802,Flipped,chr2
F2_22,181802,181801,181801,1.0,1.0,1.0,0.9978878003971375,1.0,0.9978878003971375,181802,151431,Direct,chr2
F2_23,181802,181801,181801,1.0,1.0,1.0,0.9989383996787696,0.9999889989604017,0.9989494007183679,155617,181802,Flipped,chr2
F2_24,181802,181801,181801,1.0,1.0,1.0,0.9999889989604017,0.9999889989604017,1.0,181802,143296,Direct,chr2
F2_25,181802,181801,181801,1.0,1.0,1.0,0.9999614963614062,1.0,0.9999614963614062,181802,146894,Direct,chr2
F2_26,181802,181801,181801,1.0,1.0,1.0,0.9997964807674325,0.9999944994802009,0.9998019812872316,181802,152920,Direct,chr2
F2_27,181802,181801,181801,1.0,1.0,1.0,0.9999724974010044,1.0,0.9999724974010044,181802,167348,Direct,chr2
F2_28,181802,181801,181801,1.0,1.0,1.0,0.9999504953218079,0.9999724974010044,0.9999779979208036,181802,138403,Direct,chr2
F2_29,181802,181801,181801,1.0,1.0,1.0,0.9999779979208036,0.9999779979208036,1.0,144354,181802,Flipped,chr2
F2_30,181802,181801,181801,1.0,1.0,1.0,0.9973597504964219,0.9997469760892405,0.9976127744071814,143118,181802,Flipped,chr2
F2_31,181802,181801,181801,1.0,1.0,1.0,0.9961606371802135,1.0,0.9961606371802135,181802,156605,Direct,chr2
F2_32,181802,181801,181801,1.0,1.0,1.0,0.9999834984406026,1.0,0.9999834984406026,181802,160121,Direct,chr2
F2_33,181802,181801,181801,1.0,1.0,1.0,0.9998514859654237,0.9998514859654237,1.0,139814,181802,Flipped,chr2
F2_34,181802,181801,181801,1.0,1.0,1.0,0.9997029719308475,1.0,0.9997029719308475,181802,150489,Direct,chr2
F2_35,181802,181801,181801,1.0,1.0,1.0,0.998135323788098,1.0,0.998135323788098,140804,181802,Flipped,chr2
F2_36,181802,181801,181801,1.0,1.0,1.0,0.9999834984406026,1.0,0.9999834984406026,139877,181802,Flipped,chr2
F2_37,181802,181801,181801,1.0,1.0,1.0,0.9945489848790711,1.0,0.9945489848790711,181802,148606,Direct,chr2
F2_38,181802,181801,181801,1.0,1.0,1.0,0.9807756833020721,0.9999779979208036,0.9807976853812685,144064,181802,Flipped,chr2
F2_39,181802,181801,181801,1.0,1.0,1.0,0.9999779979208036,0.9999779979208036,1.0,142890,181802,Flipped,chr2
F2_40,181802,181801,181801,1.0,1.0,1.0,0.9999504953218079,0.9999724974010044,0.9999779979208036,138493,181802,Flipped,chr2
F2_41,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,145570,181802,Flipped,chr2
F2_42,181802,181801,181801,1.0,1.0,1.0,0.9999779979208036,0.9999779979208036,1.0,150669,181802,Flipped,chr2
F2_43,181802,181801,181800,0.9999944994802009,1.0,0.9999944994802009,0.9646426587312501,0.9999889989604017,0.9646536597708484,151056,181801,Flipped,chr2
F2_44,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,181802,150812,Direct,chr2
F2_45,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,181802,145587,Direct,chr2
F2_46,181802,181801,181801,1.0,1.0,1.0,0.998091319629705,0.998135323788098,0.999955995841607,153769,181802,Flipped,chr2
F2_47,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,181802,143462,Direct,chr2
F2_48,181802,181801,181801,1.0,1.0,1.0,0.9997469760892405,0.9997469760892405,1.0,145089,181802,Flipped,chr2
F2_49,181802,181801,181801,1.0,1.0,1.0,0.9998349844060264,0.9998514859654237,0.9999834984406026,181802,148209,Direct,chr2
F2_50,181802,181801,181801,1.0,1.0,1.0,0.999680969851651,0.999680969851651,1.0,181802,148595,Direct,chr2
F2_51,181802,181801,181801,1.0,1.0,1.0,0.9998459854456246,0.9998514859654237,0.9999944994802009,152818,181802,Flipped,chr2
F2_52,181802,181801,181801,1.0,1.0,1.0,0.9997469760892405,0.9997469760892405,1.0,181802,158453,Direct,chr2
F2_53,181802,181801,181801,1.0,1.0,1.0,0.9973212468578281,1.0,0.9973212468578281,181802,153238,Direct,chr2
F2_54,181802,181801,181801,1.0,1.0,1.0,0.9999889989604017,0.9999944994802009,0.9999944994802009,181802,135339,Direct,chr2
F2_55,181802,181801,181801,1.0,1.0,1.0,0.9999834984406026,1.0,0.9999834984406026,159159,181802,Flipped,chr2
F2_56,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,177761,181802,Flipped,chr2
F2_57,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,181802,152285,Direct,chr2
F2_58,181802,181801,181801,1.0,1.0,1.0,0.9785259707042315,1.0,0.9785259707042315,143026,181802,Flipped,chr2
F2_59,181802,181801,181801,1.0,1.0,1.0,0.999136418391538,0.9992299272281231,0.9999064911634149,143349,181802,Flipped,chr2
F2_60,181802,181801,181801,1.0,1.0,1.0,0.9997414755694413,0.9997469760892405,0.9999944994802009,181802,140083,Direct,chr2
F2_61,181802,181801,181800,0.9999944994802009,1.0,0.9999944994802009,0.9994719500992844,1.0,0.9994719500992844,181801,144777,Direct,chr2
F2_62,181802,181801,181801,1.0,1.0,1.0,0.9972827432192343,1.0,0.9972827432192343,147816,181802,Flipped,chr2
F2_63,181802,181801,181801,1.0,1.0,1.0,0.9999449948020088,0.9999944994802009,0.9999504953218079,164960,181802,Flipped,chr2
F2_64,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,153919,181802,Flipped,chr2
F2_65,181802,181801,181801,1.0,1.0,1.0,0.9997139729704457,1.0,0.9997139729704457,181802,141818,Direct,chr2
F2_66,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,141848,181802,Flipped,chr2
F2_67,181802,181801,181801,1.0,1.0,1.0,0.9798680975352171,0.9999889989604017,0.9798790985748154,181802,143326,Direct,chr2
F2_68,181802,181801,181801,1.0,1.0,1.0,0.9968262000759072,0.9986908762878092,0.998135323788098,181802,142313,Direct,chr2
F2_69,181802,181801,181801,1.0,1.0,1.0,0.9998349844060264,1.0,0.9998349844060264,150785,181802,Flipped,chr2
F2_70,181802,181801,181801,1.0,1.0,1.0,0.9997194734902448,0.9997194734902448,1.0,181802,152286,Direct,chr2
F2_71,181802,181801,181801,1.0,1.0,1.0,0.9948515134680227,0.9948845165868174,0.9999669968812053,181802,146732,Direct,chr2
F2_72,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,181802,181802,Direct,chr2
F2_73,181802,181801,181801,1.0,1.0,1.0,0.9999724974010044,1.0,0.9999724974010044,142427,181802,Flipped,chr2
F2_74,181802,181801,181801,1.0,1.0,1.0,0.9999174922030132,0.9999449948020088,0.9999724974010044,161788,181802,Flipped,chr2
F2_75,181802,181801,181801,1.0,1.0,1.0,0.9978822998773385,0.998135323788098,0.9997469760892405,146587,181802,Flipped,chr2
F2_76,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,181802,137807,Direct,chr2
F2_77,181802,181801,181801,1.0,1.0,1.0,0.9998459854456246,1.0,0.9998459854456246,181802,153546,Direct,chr2
F2_78,181802,181801,181801,1.0,1.0,1.0,0.9999779979208036,1.0,0.9999779979208036,181802,169570,Direct,chr2
F2_79,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,181802,177896,Direct,chr2
F2_80,181802,181801,181801,1.0,1.0,1.0,0.9999944994802009,1.0,0.9999944994802009,145062,181802,Flipped,chr2
F2_81,181802,181801,181801,1.0,1.0,1.0,0.9871287836700569,0.9999779979208036,0.9871287836700569,181802,136889,Direct,chr2
F2_82,181802,181801,181801,1.0,1.0,1.0,1.0,1.0,1.0,148477,181802,Flipped,chr2
F2_83,181802,181801,181801,1.0,1.0,1.0,0.9999119916832141,0.9999944994802009,0.9999174922030132,136816,181802,Flipped,chr2
F2_84,181802,181801,181801,1.0,1.0,1.0,0.9999944994802009,0.9999944994802009,1.0,181802,159006,Direct,chr2
