Sample,Total_sites,Valid_sites,Correct_sites,Accuracy,Track1_accuracy,Track2_accuracy,Founder_accuracy,Founder_Track1_accuracy,Founder_Track2_accuracy,Direct_matches,Flipped_matches,Dominant_phase,Contig,Generation,Track_avg,Phase_error_gap,Allele_founder_gap
F3_171,183704,183703,183703,1.0,1.0,1.0,0.9999292335998867,0.9999836692922816,0.9999455643076052,143584,183704,Flipped,chr4,F3,1.0,0.0,7.076640011327573e-05
F3_172,183704,183703,183703,1.0,1.0,1.0,0.9999945564307605,1.0,0.9999945564307605,138125,183704,Flipped,chr4,F3,1.0,0.0,5.443569239482748e-06
F3_175,183704,183703,183703,1.0,1.0,1.0,0.999863910769013,0.9999782257230421,0.999885685045971,142324,183704,Flipped,chr4,F3,1.0,0.0,0.0001360892309869577
F3_176,183704,183703,183703,1.0,1.0,1.0,0.9994501995068126,0.9997931443688998,0.9996570551379128,136881,183704,Flipped,chr4,F3,1.0,0.0,0.0005498004931874245
F3_181,183704,183703,183703,1.0,1.0,1.0,0.999989112861521,0.999989112861521,1.0,148707,183704,Flipped,chr4,F3,1.0,0.0,1.0887138478965497e-05
F3_185,183704,183703,183703,1.0,1.0,1.0,0.9999945564307605,1.0,0.9999945564307605,169193,183704,Flipped,chr4,F3,1.0,0.0,5.443569239482748e-06
F3_186,183704,183703,183703,1.0,1.0,1.0,0.9777303582412916,0.9917910975868658,0.9859392606544259,141946,183704,Flipped,chr4,F3,1.0,0.0,0.02226964175870838
F3_190,183704,183703,183703,1.0,1.0,1.0,1.0,1.0,1.0,134729,183704,Flipped,chr4,F3,1.0,0.0,0.0
F3_193,183704,183703,183703,1.0,1.0,1.0,0.9916876697713156,0.9999292335998867,0.9917584361714289,149142,183704,Flipped,chr4,F3,1.0,0.0,0.008312330228684384
F3_194,183704,183703,183703,1.0,1.0,1.0,0.9999945564307605,1.0,0.9999945564307605,144650,183704,Flipped,chr4,F3,1.0,0.0,5.443569239482748e-06
F3_195,183704,183703,183703,1.0,1.0,1.0,0.9999836692922816,1.0,0.9999836692922816,159123,183704,Flipped,chr4,F3,1.0,0.0,1.6330707718448245e-05
F3_196,183704,183703,183703,1.0,1.0,1.0,0.9984485827667485,0.998454026335988,0.9999945564307605,142102,183704,Flipped,chr4,F3,1.0,0.0,0.001551417233251473
F3_197,183704,183703,183703,1.0,1.0,1.0,0.9999564514460841,0.9999727821538026,0.9999836692922816,152838,183704,Flipped,chr4,F3,1.0,0.0,4.354855391586199e-05
F3_198,183704,183703,183703,1.0,1.0,1.0,0.9996624987071523,0.9999346771691262,0.9997278215380261,156712,183704,Flipped,chr4,F3,1.0,0.0,0.00033750129284770836
F1_2,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,123169,165685,Flipped,chr5,F1,1.0,0.0,0.0
F1_4,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,126343,165685,Flipped,chr5,F1,1.0,0.0,0.0
F2_2,165685,165684,165684,1.0,1.0,1.0,0.9987928828372081,1.0,0.9987928828372081,140518,165685,Flipped,chr5,F2,1.0,0.0,0.0012071171627918709
F2_3,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,0.9999879288283721,0.9999758576567441,135650,165685,Flipped,chr5,F2,1.0,0.0,3.621351488380942e-05
F2_4,165685,165684,165684,1.0,1.0,1.0,0.746601965186741,0.7951461818884141,0.9514557832983269,139672,165685,Flipped,chr5,F2,1.0,0.0,0.25339803481325895
F2_5,165685,165684,165684,1.0,1.0,1.0,0.9613601796190339,0.9613601796190339,1.0,118004,165685,Flipped,chr5,F2,1.0,0.0,0.03863982038096614
F2_7,165685,165684,165676,0.9999517153134884,0.9999517153134884,1.0,0.8731621641196494,0.8731621641196494,1.0,143148,165677,Flipped,chr5,F2,0.9999758576567441,-2.4142343255761922e-05,0.12678955119383895
F2_8,165685,165684,165681,0.9999818932425582,1.0,0.9999818932425582,0.8806281837715169,1.0,0.8806281837715169,125567,165682,Flipped,chr5,F2,0.9999909466212791,-9.053378720924599e-06,0.11935370947104129
F2_10,165685,165684,165684,1.0,1.0,1.0,0.9999094662127906,0.9999275729702325,0.9999818932425582,121152,165685,Flipped,chr5,F2,1.0,0.0,9.053378720935701e-05
F2_12,165685,165684,165684,1.0,1.0,1.0,0.9999577508993023,1.0,0.9999577508993023,140809,165685,Flipped,chr5,F2,1.0,0.0,4.224910069772214e-05
F2_14,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,0.9999818932425582,0.9999818932425582,131390,165685,Flipped,chr5,F2,1.0,0.0,3.621351488380942e-05
F2_16,165685,165684,165684,1.0,1.0,1.0,0.9999698220709302,0.9999758576567441,0.9999939644141861,136885,165685,Flipped,chr5,F2,1.0,0.0,3.017792906978567e-05
F2_18,165685,165684,165676,0.9999517153134884,1.0,0.9999517153134884,0.9198353492189952,1.0,0.9198353492189952,127649,165677,Flipped,chr5,F2,0.9999758576567441,-2.4142343255761922e-05,0.08011636609449313
F2_19,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,1.0,0.9999758576567441,116848,165685,Flipped,chr5,F2,1.0,0.0,2.4142343255872944e-05
F2_21,165685,165684,165684,1.0,1.0,1.0,0.9999275729702325,0.9999275729702325,1.0,122645,165685,Flipped,chr5,F2,1.0,0.0,7.242702976750781e-05
F2_23,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,125797,165685,Flipped,chr5,F2,1.0,0.0,0.0
F2_29,165685,165684,165684,1.0,1.0,1.0,0.8887943313778035,0.8887943313778035,1.0,147356,165685,Flipped,chr5,F2,1.0,0.0,0.1112056686221965
F2_30,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,126921,165685,Flipped,chr5,F2,1.0,0.0,0.0
F2_33,165685,165684,165684,1.0,1.0,1.0,0.9993783346611622,0.9999758576567441,0.9994024770044181,117307,165685,Flipped,chr5,F2,1.0,0.0,0.0006216653388377846
F2_34,165685,165684,165684,1.0,1.0,1.0,0.9999577508993023,0.9999577508993023,1.0,147105,165685,Flipped,chr5,F2,1.0,0.0,4.224910069772214e-05
F2_35,165685,165684,165684,1.0,1.0,1.0,0.9999879288283721,0.9999939644141861,0.9999939644141861,134295,165685,Flipped,chr5,F2,1.0,0.0,1.2071171627936472e-05
F2_36,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,142920,165685,Flipped,chr5,F2,1.0,0.0,1.8106757441849197e-05
F2_38,165685,165684,165684,1.0,1.0,1.0,0.8946910987180415,0.8946910987180415,1.0,122209,165685,Flipped,chr5,F2,1.0,0.0,0.10530890128195847
F2_39,165685,165684,165684,1.0,1.0,1.0,0.9999275729702325,0.9999275729702325,1.0,142532,165685,Flipped,chr5,F2,1.0,0.0,7.242702976750781e-05
F2_40,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,121213,165685,Flipped,chr5,F2,1.0,0.0,0.0
F2_41,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,144832,165685,Flipped,chr5,F2,1.0,0.0,0.0
F2_42,165685,165684,165684,1.0,1.0,1.0,0.8066137949349363,0.8519108664686994,0.9546848217087951,141443,165685,Flipped,chr5,F2,1.0,0.0,0.19338620506506365
F2_43,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,0.9999818932425582,0.9999939644141861,123848,165685,Flipped,chr5,F2,1.0,0.0,2.4142343255872944e-05
F2_46,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,126921,165685,Flipped,chr5,F2,1.0,0.0,0.0
F2_48,165685,165684,165684,1.0,1.0,1.0,0.9999215373844186,0.9999275729702325,0.9999939644141861,131566,165685,Flipped,chr5,F2,1.0,0.0,7.846261558142054e-05
F2_55,165685,165684,165681,0.9999818932425582,1.0,0.9999818932425582,0.7196289321841578,1.0,0.7196289321841578,143336,165682,Flipped,chr5,F2,0.9999909466212791,-9.053378720924599e-06,0.28035296105840035
F2_56,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,128532,165685,Flipped,chr5,F2,1.0,0.0,0.0
F2_58,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,1.0,0.9999758576567441,161603,165685,Flipped,chr5,F2,1.0,0.0,2.4142343255872944e-05
F2_59,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,121213,165685,Flipped,chr5,F2,1.0,0.0,0.0
F2_62,165685,165684,165684,1.0,1.0,1.0,0.9775295140146303,0.9775295140146303,1.0,162638,165685,Flipped,chr5,F2,1.0,0.0,0.022470485985369715
F2_63,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,0.9999758576567441,1.0,138774,165685,Flipped,chr5,F2,1.0,0.0,2.4142343255872944e-05
F2_64,165685,165684,165684,1.0,1.0,1.0,0.9999698220709302,0.9999698220709302,1.0,123380,165685,Flipped,chr5,F2,1.0,0.0,3.017792906978567e-05
F2_66,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,120936,165685,Flipped,chr5,F2,1.0,0.0,0.0
F2_69,165685,165684,165684,1.0,1.0,1.0,0.9999939644141861,0.9999939644141861,1.0,127011,165685,Flipped,chr5,F2,1.0,0.0,6.035585813912725e-06
F2_73,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,122194,165685,Flipped,chr5,F2,1.0,0.0,0.0
F2_74,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,124014,165685,Flipped,chr5,F2,1.0,0.0,1.8106757441849197e-05
F2_75,165685,165684,165684,1.0,1.0,1.0,0.9998913594553487,0.9999637864851162,0.9999275729702325,144329,165685,Flipped,chr5,F2,1.0,0.0,0.00010864054465131723
F2_80,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,0.9999818932425582,1.0,139168,165685,Flipped,chr5,F2,1.0,0.0,1.8106757441849197e-05
F2_82,165685,165684,165684,1.0,1.0,1.0,0.9891721590497574,0.9999215373844186,0.9892506216653388,117873,165685,Flipped,chr5,F2,1.0,0.0,0.010827840950242584
F2_83,165685,165684,165684,1.0,1.0,1.0,0.9802093141160281,1.0,0.9802093141160281,128597,165685,Flipped,chr5,F2,1.0,0.0,0.019790685883971926
F2_87,165685,165684,165684,1.0,1.0,1.0,0.9999698220709302,0.9999698220709302,1.0,137050,165685,Flipped,chr5,F2,1.0,0.0,3.017792906978567e-05
F2_89,165685,165684,165684,1.0,1.0,1.0,0.9999698220709302,1.0,0.9999698220709302,118847,165685,Flipped,chr5,F2,1.0,0.0,3.017792906978567e-05
F2_92,165685,165684,165683,0.9999939644141861,0.9999939644141861,1.0,0.9713188962120664,0.9713188962120664,1.0,117330,165684,Flipped,chr5,F2,0.9999969822070931,-3.0177929070118736e-06,0.028675068202119736
F2_93,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,132673,165685,Flipped,chr5,F2,1.0,0.0,0.0
F2_94,165685,165684,165684,1.0,1.0,1.0,0.8695890973177857,0.8695890973177857,1.0,149461,165685,Flipped,chr5,F2,1.0,0.0,0.13041090268221434
F2_96,165685,165684,165684,1.0,1.0,1.0,0.99765215711837,0.99765215711837,1.0,115256,165685,Flipped,chr5,F2,1.0,0.0,0.0023478428816300356
F2_99,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,121834,165685,Flipped,chr5,F2,1.0,0.0,0.0
F3_0,165685,165684,165684,1.0,1.0,1.0,0.9892687284227807,1.0,0.9892687284227807,131625,165685,Flipped,chr5,F3,1.0,0.0,0.010731271577219315
F3_1,165685,165684,165684,1.0,1.0,1.0,0.997640085946742,0.99765215711837,0.9999879288283721,123184,165685,Flipped,chr5,F3,1.0,0.0,0.002359914053257972
F3_3,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,0.9999879288283721,0.9999758576567441,156382,165685,Flipped,chr5,F3,1.0,0.0,2.4142343255872944e-05
F3_6,165685,165684,165684,1.0,1.0,1.0,0.9999517153134884,1.0,0.9999517153134884,151130,165685,Flipped,chr5,F3,1.0,0.0,4.828468651163487e-05
F3_7,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,121213,165685,Flipped,chr5,F3,1.0,0.0,0.0
F3_8,165685,165684,165684,1.0,1.0,1.0,0.8843159267038458,0.8844124960768692,0.9999034306269766,142612,165685,Flipped,chr5,F3,1.0,0.0,0.11568407329615416
F3_10,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,0.9999758576567441,0.9999879288283721,126994,165685,Flipped,chr5,F3,1.0,0.0,3.621351488380942e-05
F3_11,165685,165684,165684,1.0,1.0,1.0,0.9999094662127906,1.0,0.9999094662127906,120922,165685,Flipped,chr5,F3,1.0,0.0,9.053378720935701e-05
F3_15,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,126921,165685,Flipped,chr5,F3,1.0,0.0,0.0
F3_18,165685,165684,165684,1.0,1.0,1.0,0.9999275729702325,1.0,0.9999275729702325,123811,165685,Flipped,chr5,F3,1.0,0.0,7.242702976750781e-05
F3_19,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,116167,165685,Flipped,chr5,F3,1.0,0.0,1.8106757441849197e-05
F3_20,165685,165684,165684,1.0,1.0,1.0,0.9997947900823254,0.9999939644141861,0.9998008256681393,130558,165685,Flipped,chr5,F3,1.0,0.0,0.00020520991767458696
F3_21,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,0.9999818932425582,1.0,137921,165685,Flipped,chr5,F3,1.0,0.0,1.8106757441849197e-05
F3_24,165685,165684,165684,1.0,1.0,1.0,0.9999155017986046,0.9999275729702325,0.9999879288283721,121414,165685,Flipped,chr5,F3,1.0,0.0,8.449820139544428e-05
F3_25,165685,165684,165684,1.0,1.0,1.0,0.851832403853118,0.8519048308828855,0.9999275729702325,146427,165685,Flipped,chr5,F3,1.0,0.0,0.14816759614688202
F3_27,165685,165684,165684,1.0,1.0,1.0,0.9999698220709302,0.9999818932425582,0.9999879288283721,127182,165685,Flipped,chr5,F3,1.0,0.0,3.017792906978567e-05
F3_29,165685,165684,165684,1.0,1.0,1.0,0.9998792882837209,0.9999879288283721,0.9998913594553487,130834,165685,Flipped,chr5,F3,1.0,0.0,0.00012071171627914268
F3_32,165685,165684,165676,0.9999517153134884,1.0,0.9999517153134884,0.8722990753482533,0.9991248400569759,0.8731742352912774,123766,165677,Flipped,chr5,F3,0.9999758576567441,-2.4142343255761922e-05,0.12765263996523502
F3_34,165685,165684,165684,1.0,1.0,1.0,0.9999577508993023,1.0,0.9999577508993023,137634,165685,Flipped,chr5,F3,1.0,0.0,4.224910069772214e-05
F3_35,165685,165684,165684,1.0,1.0,1.0,0.8843943893194274,0.9999939644141861,0.8844004249052413,123067,165685,Flipped,chr5,F3,1.0,0.0,0.11560561068057262
F3_36,165685,165684,165684,1.0,1.0,1.0,0.9915441442746433,0.9999818932425582,0.9915622510320852,147005,165685,Flipped,chr5,F3,1.0,0.0,0.008455855725356676
F3_37,165685,165684,165681,0.9999818932425582,0.9999818932425582,1.0,0.9150370584968978,0.9136005890731754,0.9985635305762778,136131,165682,Flipped,chr5,F3,0.9999909466212791,-9.053378720924599e-06,0.08494483474566039
F3_38,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,0.9999818932425582,0.9999939644141861,127223,165685,Flipped,chr5,F3,1.0,0.0,2.4142343255872944e-05
F3_39,165685,165684,165684,1.0,0.9947731826851114,0.9947731826851114,0.9999155017986046,0.9857198039641728,0.9856353057627774,121069,164819,Flipped,chr5,F3,0.9947731826851114,0.00522681731488861,8.449820139544428e-05
F3_40,165685,165684,165684,1.0,1.0,1.0,0.9999336085560464,0.9999456797276743,0.9999879288283721,115808,165685,Flipped,chr5,F3,1.0,0.0,6.639144395359509e-05
F3_42,165685,165684,165684,1.0,1.0,1.0,0.9341940078704039,1.0,0.9341940078704039,124849,165685,Flipped,chr5,F3,1.0,0.0,0.06580599212959615
F3_43,165685,165684,165684,1.0,1.0,1.0,0.9999275729702325,0.9999275729702325,1.0,156286,165685,Flipped,chr5,F3,1.0,0.0,7.242702976750781e-05
F3_44,165685,165684,165676,0.9999517153134884,1.0,0.9999517153134884,0.8725223920233698,0.9993481567320924,0.8731742352912774,119809,165677,Flipped,chr5,F3,0.9999758576567441,-2.4142343255761922e-05,0.12742932329011858
F3_45,165685,165684,165684,1.0,1.0,1.0,0.7029888220950725,0.9999396441418604,0.7030008932667005,132707,165685,Flipped,chr5,F3,1.0,0.0,0.2970111779049275
F3_46,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,1.0,0.9999637864851162,146572,165685,Flipped,chr5,F3,1.0,0.0,3.621351488380942e-05
F3_47,165685,165684,165684,1.0,1.0,1.0,0.9892083725646411,0.9892506216653388,0.9999577508993023,132828,165685,Flipped,chr5,F3,1.0,0.0,0.010791627435358886
F3_48,165685,165684,165684,1.0,1.0,1.0,0.9999275729702325,0.9999275729702325,1.0,128185,165685,Flipped,chr5,F3,1.0,0.0,7.242702976750781e-05
F3_52,165685,165684,165684,1.0,1.0,1.0,0.9468083822215785,0.9468204533932063,0.9999879288283721,153275,165685,Flipped,chr5,F3,1.0,0.0,0.05319161777842152
F3_53,165685,165684,165684,1.0,1.0,1.0,0.9999939644141861,0.9999939644141861,1.0,141796,165685,Flipped,chr5,F3,1.0,0.0,6.035585813912725e-06
F3_54,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,0.9999637864851162,1.0,139493,165685,Flipped,chr5,F3,1.0,0.0,3.621351488380942e-05
F3_55,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,127174,165685,Flipped,chr5,F3,1.0,0.0,1.8106757441849197e-05
F3_59,165685,165684,165684,1.0,1.0,1.0,0.9790746239830038,0.9790927307404457,0.9999818932425582,124842,165685,Flipped,chr5,F3,1.0,0.0,0.020925376016996178
F3_64,165685,165684,165684,1.0,1.0,1.0,0.935950363342266,0.9359624345138939,0.9999879288283721,135269,165685,Flipped,chr5,F3,1.0,0.0,0.064049636657734
F3_67,165685,165684,165684,1.0,1.0,1.0,0.8725525699524396,0.8725827478815094,0.9999698220709302,121907,165685,Flipped,chr5,F3,1.0,0.0,0.12744743004756043
F3_68,165685,165684,165684,1.0,1.0,1.0,0.9985393882330219,0.9999758576567441,0.9985635305762778,122699,165685,Flipped,chr5,F3,1.0,0.0,0.0014606117669780927
F3_69,165685,165684,165684,1.0,1.0,1.0,0.9999215373844186,0.9999939644141861,0.9999275729702325,122443,165685,Flipped,chr5,F3,1.0,0.0,7.846261558142054e-05
F3_71,165685,165684,165684,1.0,1.0,1.0,0.9277781801501653,0.9999275729702325,0.9277842157359794,122613,165685,Flipped,chr5,F3,1.0,0.0,0.07222181984983467
F3_75,165685,165684,165684,1.0,1.0,1.0,0.9973020931411603,1.0,0.9973020931411603,127436,165685,Flipped,chr5,F3,1.0,0.0,0.0026979068588397492
F3_79,165685,165684,165684,1.0,1.0,1.0,0.7453043142367398,0.7454733106395307,0.9998310035972091,123038,165685,Flipped,chr5,F3,1.0,0.0,0.2546956857632602
F3_82,165685,165684,165684,1.0,1.0,1.0,0.8843400690471017,0.8844124960768692,0.9999275729702325,129393,165685,Flipped,chr5,F3,1.0,0.0,0.11565993095289828
F3_83,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,0.9999879288283721,0.9999879288283721,125339,165685,Flipped,chr5,F3,1.0,0.0,2.4142343255872944e-05
F3_86,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,126921,165685,Flipped,chr5,F3,1.0,0.0,0.0
F3_87,165685,165684,165684,1.0,1.0,1.0,0.87455034885686,0.9999637864851162,0.8745865623717438,129581,165685,Flipped,chr5,F3,1.0,0.0,0.12544965114314
F3_88,165685,165684,165684,1.0,1.0,1.0,0.9993421211462784,0.9993481567320924,0.9999939644141861,121354,165685,Flipped,chr5,F3,1.0,0.0,0.000657878853721594
F3_91,165685,165684,165684,1.0,1.0,1.0,0.8946548852031578,1.0,0.8946548852031578,120443,165685,Flipped,chr5,F3,1.0,0.0,0.10534511479684217
F3_95,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,127904,165685,Flipped,chr5,F3,1.0,0.0,0.0
F3_96,165685,165684,165684,1.0,1.0,1.0,0.9198293136331812,0.9998792882837209,0.9198293136331812,126009,165685,Flipped,chr5,F3,1.0,0.0,0.08017068636681879
F3_98,165685,165684,165684,1.0,1.0,1.0,0.9999094662127906,1.0,0.9999094662127906,127735,165685,Flipped,chr5,F3,1.0,0.0,9.053378720935701e-05
F3_99,165685,165684,165684,1.0,1.0,1.0,0.9999396441418604,0.9999758576567441,0.9999637864851162,135156,165685,Flipped,chr5,F3,1.0,0.0,6.035585813957134e-05
F3_101,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,0.9999698220709302,0.9999939644141861,128842,165685,Flipped,chr5,F3,1.0,0.0,3.621351488380942e-05
F3_103,165685,165684,165684,1.0,1.0,1.0,0.9164192076482943,1.0,0.9164192076482943,116695,165685,Flipped,chr5,F3,1.0,0.0,0.08358079235170568
F3_104,165685,165684,165684,1.0,1.0,1.0,0.9998370391830231,0.9998792882837209,0.9999577508993023,117084,165685,Flipped,chr5,F3,1.0,0.0,0.00016296081697686482
F3_105,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,0.9999818932425582,1.0,125985,165685,Flipped,chr5,F3,1.0,0.0,1.8106757441849197e-05
F3_107,165685,165684,165684,1.0,1.0,1.0,0.9891902658071993,0.9892023369788272,0.9999879288283721,143444,165685,Flipped,chr5,F3,1.0,0.0,0.010809734192800735
F3_109,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,0.9999818932425582,0.9999818932425582,124374,165685,Flipped,chr5,F3,1.0,0.0,3.621351488380942e-05
F3_112,165685,165684,165684,1.0,1.0,1.0,0.9985635305762778,1.0,0.9985635305762778,136279,165685,Flipped,chr5,F3,1.0,0.0,0.0014364694237222198
F3_113,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,0.9999758576567441,1.0,133396,165685,Flipped,chr5,F3,1.0,0.0,2.4142343255872944e-05
F3_114,165685,165684,165684,1.0,1.0,1.0,0.9999698220709302,0.9999758576567441,0.9999758576567441,137805,165685,Flipped,chr5,F3,1.0,0.0,3.017792906978567e-05
F3_115,165685,165684,165684,1.0,1.0,1.0,0.9998249680113952,0.999855145940465,0.9999698220709302,155046,165685,Flipped,chr5,F3,1.0,0.0,0.0001750319886048013
F3_116,165685,165684,165684,1.0,1.0,1.0,0.9998068612539533,0.9999034306269766,0.9999034306269766,129844,165685,Flipped,chr5,F3,1.0,0.0,0.0001931387460466505
F3_118,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,145979,165685,Flipped,chr5,F3,1.0,0.0,1.8106757441849197e-05
F3_120,165685,165684,165684,1.0,1.0,1.0,0.9998853238695348,0.9999577508993023,0.9999275729702325,129843,165685,Flipped,chr5,F3,1.0,0.0,0.00011467613046522995
F3_122,165685,165684,165684,1.0,1.0,1.0,0.9998913594553487,0.9999879288283721,0.9999034306269766,123755,165685,Flipped,chr5,F3,1.0,0.0,0.00010864054465131723
F3_130,165685,165684,165684,1.0,1.0,1.0,0.9999275729702325,0.9999275729702325,1.0,142532,165685,Flipped,chr5,F3,1.0,0.0,7.242702976750781e-05
F3_131,165685,165684,165684,1.0,0.9836375268583569,0.9836375268583569,0.9999577508993023,0.9211511069264383,0.9211692136838802,153004,162974,Flipped,chr5,F3,0.9836375268583569,0.016362473141643075,4.224910069772214e-05
F3_132,165685,165684,165684,1.0,1.0,1.0,0.9999336085560464,0.9999758576567441,0.9999577508993023,120698,165685,Flipped,chr5,F3,1.0,0.0,6.639144395359509e-05
F3_133,165685,165684,165684,1.0,1.0,1.0,0.9999034306269766,0.9999879288283721,0.9999155017986046,123248,165685,Flipped,chr5,F3,1.0,0.0,9.656937302338076e-05
F3_134,165685,165684,165676,0.9999517153134884,1.0,0.9999517153134884,0.9198172424615533,0.9960708336351126,0.9198172424615533,133548,165677,Flipped,chr5,F3,0.9999758576567441,-2.4142343255761922e-05,0.08013447285193509
F3_139,165685,165684,165684,1.0,1.0,1.0,0.9802093141160281,1.0,0.9802093141160281,119649,165685,Flipped,chr5,F3,1.0,0.0,0.019790685883971926
F3_143,165685,165684,165684,1.0,1.0,1.0,0.9998611815262789,0.9998611815262789,1.0,145147,165685,Flipped,chr5,F3,1.0,0.0,0.0001388184737211029
F3_145,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,130183,165685,Flipped,chr5,F3,1.0,0.0,0.0
F3_146,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,122994,165685,Flipped,chr5,F3,1.0,0.0,1.8106757441849197e-05
F3_148,165685,165684,165684,1.0,1.0,1.0,0.8887943313778035,0.9996257936795345,0.8887943313778035,126052,165685,Flipped,chr5,F3,1.0,0.0,0.1112056686221965
F3_149,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,0.9999818932425582,0.9999939644141861,119535,165685,Flipped,chr5,F3,1.0,0.0,2.4142343255872944e-05
F3_150,165685,165684,165676,0.9999517153134884,0.9999517153134884,1.0,0.8731259506047657,0.8731259506047657,1.0,126018,165677,Flipped,chr5,F3,0.9999758576567441,-2.4142343255761922e-05,0.12682576470872264
F3_151,165685,165684,165684,1.0,1.0,1.0,0.9279592477245842,0.9999879288283721,0.9279713188962121,126133,165685,Flipped,chr5,F3,1.0,0.0,0.07204075227541584
F3_152,165685,165684,165684,1.0,1.0,1.0,0.9999698220709302,0.9999698220709302,1.0,126032,165685,Flipped,chr5,F3,1.0,0.0,3.017792906978567e-05
F3_154,165685,165684,165684,1.0,1.0,1.0,0.8945402090726926,0.8946910987180415,0.9995895801646508,138001,165685,Flipped,chr5,F3,1.0,0.0,0.1054597909273074
F3_160,165685,165684,165684,1.0,1.0,1.0,0.9996439004369764,0.9996439004369764,1.0,121040,165685,Flipped,chr5,F3,1.0,0.0,0.00035609956302362633
F3_161,165685,165684,165681,0.9999818932425582,1.0,0.9999818932425582,0.8805919702566332,0.9999637864851162,0.8806281837715169,142717,165682,Flipped,chr5,F3,0.9999909466212791,-9.053378720924599e-06,0.11938992298592499
F3_162,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,0.9999818932425582,1.0,147760,165685,Flipped,chr5,F3,1.0,0.0,1.8106757441849197e-05
F3_163,165685,165684,165684,1.0,1.0,1.0,0.89580164650781,1.0,0.89580164650781,142911,165685,Flipped,chr5,F3,1.0,0.0,0.10419835349218998
F3_164,165685,165684,165684,1.0,1.0,1.0,0.9999396441418604,0.9999517153134884,0.9999879288283721,120995,165685,Flipped,chr5,F3,1.0,0.0,6.035585813957134e-05
F3_165,165685,165684,165676,0.9999517153134884,0.9999517153134884,1.0,0.8731561285338355,0.8731742352912774,0.9999818932425582,126674,165677,Flipped,chr5,F3,0.9999758576567441,-2.4142343255761922e-05,0.12679558677965286
F3_166,165685,165684,165684,1.0,1.0,1.0,0.9997646121532556,0.9999396441418604,0.9998249680113952,144823,165685,Flipped,chr5,F3,1.0,0.0,0.00023538784674437263
F3_167,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,0.9999818932425582,1.0,137611,165685,Flipped,chr5,F3,1.0,0.0,1.8106757441849197e-05
F3_168,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,1.0,0.9999637864851162,125523,165685,Flipped,chr5,F3,1.0,0.0,3.621351488380942e-05
F3_169,165685,165684,165684,1.0,1.0,1.0,0.9993360855604645,0.9993481567320924,0.9999879288283721,124359,165685,Flipped,chr5,F3,1.0,0.0,0.0006639144395355068
F3_170,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,126604,165685,Flipped,chr5,F3,1.0,0.0,1.8106757441849197e-05
